player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Brandon Pirri,F,FLA,2014-15,23,Standard (1-way),925000,L,7,0,0,0,6,49,0.06000000000000005,0,-0.11,-0.010000000000000009,102,14,13,6,36,6,6,2,0,59,6,43423,37130,91,4758,143,106,0,31,22,12,0,6,39,36,0,1,18,16,0,1,12,10,0,2,13,8,0,3,7,2,0,3,86,76,0,3,89,78,2,1,13,11,0,0,2,2,0,0,10,6,0,2,69000000,0.013406,pre-covid
Aleksander Barkov,F,FLA,2014-15,18,Entry-Level,925000,L,3,4,0,0,-4,71,0.08000000000000007,0.020000000000000018,0.01999999999999999,-0.010000000000000009,158,10,12,3,46,1,-1,3,-2,115,13,74536,60342,1769,8802,123,95,1,17,16,13,0,2,35,28,0,4,42,37,0,3,27,21,1,3,9,3,1,3,2,1,0,1,462,382,9,49,540,431,35,14,35,32,0,2,20,15,0,4,4,4,0,-6,69000000,0.013406,pre-covid
Rasmus Ristolainen,D,BUF,2014-15,19,Entry-Level,925000,R,4,5,0,0,-32,78,0.020000000000000018,-0.010000000000000009,0.04000000000000001,-0.019999999999999907,-287,-36,-34,-7,-265,-27,-21,-6,-17,71,11,96472,77987,5968,8644,121,88,1,21,8,2,0,4,118,106,5,4,9,9,0,0,35,29,3,1,6,1,0,3,4,0,0,2,1,1,0,0,0,0,0,0,136,117,3,13,12,6,0,4,-6,-8,0,2,69000000,0.013406,pre-covid
Tyler Wotherspoon,D,CGY,2014-15,21,Entry-Level,925000,L,0,0,0,0,-3,1,-0.20999999999999996,-0.14999999999999997,0,0,-3,-3,0,0,0,-3,0,0,0,0,0,1219,902,276,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Josh Manson,D,ANA,2014-15,22,Entry-Level,925000,R,0,0,0,0,1,28,0.020000000000000018,0.050000000000000044,0.04999999999999999,-0.31999999999999995,-1,-4,-9,-6,31,2,0,-2,-4,0,0,30968,27253,2462,87,26,24,0,0,0,0,0,0,44,41,2,0,9,8,0,0,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,3,3,0,0,-24,-22,0,0,69000000,0.013406,pre-covid
Kevin Fiala,F,NSH,2014-15,17,Entry-Level,925000,L,0,0,0,0,-2,1,0.020000000000000018,0.030000000000000027,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,685,685,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Dougie Hamilton,D,BOS,2014-15,21,Entry-Level,925000,R,5,10,0,0,-3,72,0.10999999999999999,0.050000000000000044,0.04000000000000001,0.09999999999999998,217,5,7,0,75,-3,6,-2,-9,168,19,92171,73796,4564,10325,188,126,3,49,10,3,0,5,106,96,5,4,24,21,0,1,45,33,4,4,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,53,45,1,4,32,19,0,9,-16,-20,0,2,69000000,0.013406,pre-covid
Elias Lindholm,F,CAR,2014-15,19,Entry-Level,925000,R,4,11,0,0,-23,81,0.09999999999999998,0.010000000000000009,-0.07,0.020000000000000018,265,0,32,3,82,-17,9,-2,0,144,18,79801,64057,195,11277,170,130,0,26,17,11,0,2,106,97,0,7,36,33,0,3,42,31,0,9,21,13,0,2,6,3,0,1,115,65,0,38,105,71,4,0,30,28,0,0,22,10,0,10,4,10,0,-6,69000000,0.013406,pre-covid
Nick Shore,F,L.A,2014-15,21,Entry-Level,925000,R,0,1,0,0,0,34,-0.040000000000000036,-0.030000000000000027,-0.07,-0.15000000000000002,6,1,0,0,9,1,1,0,0,0,0,22617,20811,789,548,33,31,1,0,1,1,0,0,51,49,1,1,8,7,1,0,2,2,0,0,1,1,0,0,0,0,0,0,127,121,0,4,109,99,3,0,14,10,0,0,6,5,0,0,4,2,0,0,69000000,0.013406,pre-covid
Tomas Hertl,F,S.J,2014-15,20,Entry-Level,925000,L,3,3,0,0,-5,82,0.06999999999999995,0.040000000000000036,-0.2,-0.07000000000000006,98,5,6,-7,28,-2,4,-9,0,60,6,71598,62770,59,6808,145,127,0,16,13,10,0,3,106,105,0,1,29,28,1,0,64,53,1,9,19,17,0,2,5,3,0,2,38,23,0,15,45,35,2,0,33,32,0,0,18,12,0,1,14,14,0,0,69000000,0.013406,pre-covid
Alex Galchenyuk,F,MTL,2014-15,20,Entry-Level,925000,L,3,10,0,0,9,80,0.11000000000000004,0.040000000000000036,-0.11,0.030000000000000027,135,28,11,2,12,12,-7,-3,-1,121,17,78858,65498,170,10304,163,121,0,31,20,15,0,3,91,89,0,0,24,24,0,0,28,26,0,1,20,11,0,3,4,1,0,1,82,67,0,12,92,77,5,0,44,40,0,0,26,17,0,6,10,12,0,-6,69000000,0.013406,pre-covid
Shayne Gostisbehere,D,PHI,2014-15,21,Entry-Level,925000,L,0,0,0,0,-2,2,-0.03999999999999998,-0.050000000000000044,0,-0.15999999999999992,-11,-2,-2,-1,-10,-2,-2,-1,0,-1,0,1507,1269,0,234,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Jonas Brodin,D,MIN,2014-15,20,Entry-Level,925000,L,0,2,0,1,19,71,-0.050000000000000044,0,-0.020000000000000018,-0.010000000000000009,24,14,24,12,99,18,28,10,-11,52,6,102823,85598,8897,3987,95,74,1,12,3,2,0,0,31,26,3,0,33,28,3,2,33,24,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,95,1,16,14,10,1,2,0,-4,0,2,69000000,0.013406,pre-covid
Petr Straka,F,PHI,2014-15,22,Entry-Level,925000,L,0,0,0,0,1,3,0.12,0.12,0,0,4,1,2,1,4,1,2,1,0,0,0,1702,1702,0,0,2,2,0,0,0,0,0,0,4,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,69000000,0.013406,pre-covid
Alexander Wennberg,F,CBJ,2014-15,19,Entry-Level,925000,L,1,3,0,0,-16,68,-0.020000000000000018,0,-0.06,0.010000000000000009,-79,-27,-16,-10,-39,-20,-9,-9,-18,72,10,63748,49098,7171,5635,85,65,6,6,4,1,0,1,58,54,1,1,25,22,3,0,11,8,1,2,7,3,0,2,2,0,0,0,288,236,25,16,386,317,18,29,45,29,0,10,16,11,0,3,18,20,-2,0,69000000,0.013406,pre-covid
Rocco Grimaldi,F,FLA,2014-15,21,Entry-Level,925000,R,0,0,0,0,1,7,0.10999999999999999,0.10999999999999993,0,0.16000000000000003,18,1,-1,-1,14,-1,-1,-1,0,1,0,5296,4900,0,158,18,14,0,0,1,0,0,0,7,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,8,8,0,0,1,1,0,0,0,0,0,0,4,4,0,0,69000000,0.013406,pre-covid
David Pastrnak,F,BOS,2014-15,18,Entry-Level,925000,R,2,1,0,0,12,46,0.08999999999999997,0.050000000000000044,0.8,-0.040000000000000036,68,17,11,5,18,13,11,5,0,43,4,38566,33160,20,4557,93,76,1,10,10,7,0,2,20,18,0,1,25,22,1,0,30,27,0,2,8,7,0,1,3,2,0,1,5,4,0,1,12,12,0,0,11,11,0,0,17,15,0,1,14,14,0,0,69000000,0.013406,pre-covid
Sam Reinhart,F,BUF,2014-15,18,Entry-Level,925000,R,0,0,0,0,-1,9,0.020000000000000018,-0.010000000000000009,0,0.5,-28,-1,-3,1,-28,-1,-5,1,0,0,0,5596,5471,0,66,3,3,0,0,0,0,0,0,3,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,18,0,2,65,65,0,0,5,5,0,0,1,1,0,0,2,2,0,0,69000000,0.013406,pre-covid
Nathan MacKinnon,F,COL,2014-15,18,Entry-Level,925000,R,3,4,0,0,-7,64,0.15000000000000002,0.07,0.97,0.040000000000000036,128,3,4,-2,22,3,0,1,0,82,8,65464,53148,110,8313,192,158,1,21,14,10,0,3,43,38,0,3,45,40,0,1,38,25,0,10,21,12,1,3,6,2,0,3,201,152,0,28,227,191,3,0,41,38,0,0,24,19,0,2,23,25,0,-2,69000000,0.013406,pre-covid
Aaron Ekblad,D,FLA,2014-15,18,Entry-Level,925000,R,6,7,0,0,12,81,0.10999999999999999,0.040000000000000036,0.04999999999999999,0,299,30,34,11,143,16,10,4,-3,165,17,105988,86726,1854,12657,170,115,3,37,12,6,0,6,109,98,2,4,26,19,1,2,41,36,0,2,7,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,80,67,0,3,27,16,0,6,-2,0,0,0,69000000,0.013406,pre-covid
Josh Jooris,F,CGY,2014-15,23,Entry-Level,925000,R,4,1,0,0,1,60,-0.020000000000000018,0.009999999999999953,0.08000000000000002,-0.06000000000000005,-11,3,-8,-8,-4,0,-1,-4,-3,21,4,52170,43951,3913,2375,89,72,4,8,12,6,0,3,59,57,0,0,39,35,3,0,29,27,1,1,12,8,1,2,6,3,0,2,276,225,19,15,291,238,9,16,29,24,0,4,12,10,0,1,10,8,0,2,69000000,0.013406,pre-covid
Leon Draisaitl,F,EDM,2014-15,18,Entry-Level,925000,L,1,1,0,0,-17,37,0.07999999999999996,0.030000000000000027,-0.04,-0.010000000000000009,47,-13,-3,-3,8,-14,-4,-3,0,37,2,28184,24128,22,3871,49,38,0,10,2,1,0,1,21,21,0,0,14,14,0,0,16,11,0,5,3,1,0,1,1,0,0,1,128,112,0,16,187,156,0,0,8,7,0,0,7,6,0,1,16,16,0,0,69000000,0.013406,pre-covid
Colton Orr,F,TOR,2014-15,32,Standard (1-way),925000,R,0,0,0,0,0,1,-0.43,-0.47,0,0,-1,0,0,0,-1,0,0,0,0,0,0,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Nathan Beaulieu,D,MTL,2014-15,21,Entry-Level,925000,L,0,2,0,0,7,64,0.020000000000000018,0.010000000000000009,0.10999999999999999,0.040000000000000036,46,8,13,1,21,5,6,1,0,38,2,60285,54861,933,2802,62,50,0,11,1,1,0,0,50,50,0,0,8,8,0,0,47,44,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,61,0,2,8,6,0,2,0,-4,0,-2,69000000,0.013406,pre-covid
Jake McCabe,D,BUF,2014-15,20,Entry-Level,925000,L,0,0,0,0,0,2,0.22999999999999998,0.18,0,-1,0,0,0,0,-4,0,0,0,0,0,0,1335,1216,35,36,2,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Jiri Sekac,F,ANA,2014-15,22,Entry-Level,925000,L,2,1,0,0,0,69,0,-0.010000000000000009,-0.04999999999999999,-0.06999999999999995,-15,4,-6,-7,-11,2,-3,-6,-1,12,5,56187,51227,1020,2677,85,80,0,3,9,7,0,2,75,71,1,2,26,25,0,0,27,27,0,0,7,7,0,0,1,1,0,0,0,0,0,0,2,2,0,0,29,27,0,0,14,13,0,1,10,12,0,0,69000000,0.013406,pre-covid
Andrew Copp,F,WPG,2014-15,19,Entry-Level,925000,L,0,0,0,0,2,1,0,0.07,0,-1,4,2,-1,0,5,2,-1,0,0,0,0,796,741,21,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,69000000,0.013406,pre-covid
Seth Jones,D,NSH,2014-15,19,Entry-Level,925000,R,2,12,1,0,-3,82,0.020000000000000018,0.020000000000000018,0.030000000000000013,0.030000000000000027,120,0,19,2,73,7,19,4,-16,123,13,97824,76559,7892,10338,123,85,4,27,8,4,1,2,72,61,8,1,41,30,8,1,46,34,3,8,6,1,2,3,3,0,1,2,0,0,0,0,0,0,0,0,90,73,1,12,19,9,0,9,8,6,0,2,69000000,0.013406,pre-covid
Christian Folin,D,MIN,2014-15,23,Entry-Level,925000,R,0,1,0,0,3,40,-0.040000000000000036,-0.020000000000000018,0.039999999999999994,0.06999999999999995,-7,1,5,6,10,4,5,6,-3,5,1,36480,34078,1308,319,39,36,0,0,2,2,0,0,46,46,0,0,9,9,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,35,0,3,8,7,0,1,-4,-4,0,0,69000000,0.013406,pre-covid
Jonathan Marchessault,F,T.B,2014-15,23,Entry-Level,925000,R,0,0,0,0,1,2,0,-0.010000000000000009,0,-0.86,-4,1,0,0,-3,1,0,0,0,-1,0,1433,1340,0,93,3,3,0,0,1,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Johnny Gaudreau,F,CGY,2014-15,20,Entry-Level,925000,L,10,16,0,0,9,80,0.10000000000000003,0.03999999999999998,0.84,0.010000000000000009,147,44,32,20,-52,8,-2,0,0,161,26,85041,67628,16,12668,167,115,0,32,24,13,0,6,14,11,0,1,67,58,0,3,78,50,0,24,25,9,0,11,10,2,0,4,3,3,0,0,5,4,0,0,27,24,0,0,40,19,0,11,32,30,0,0,69000000,0.013406,pre-covid
Conor Allen,D,NYR,2014-15,24,Entry-Level,925000,L,0,0,0,0,-1,4,0.10999999999999999,0.10000000000000003,0.9299999999999999,-0.95,2,-1,1,-1,2,-1,1,-1,0,0,0,2928,2798,37,28,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,69000000,0.013406,pre-covid
Tim Schaller,F,BUF,2014-15,23,Entry-Level,925000,L,0,0,0,0,-5,18,-0.07,-0.030000000000000027,0.03,-0.85,-36,-11,-4,-5,-22,-4,-1,-3,-6,0,0,12257,11024,1076,62,19,18,1,0,1,1,0,0,44,42,1,0,3,2,1,0,3,3,0,0,1,1,0,0,0,0,0,0,74,68,4,2,112,102,0,3,14,13,0,0,1,1,0,0,0,0,0,0,69000000,0.013406,pre-covid
Sam Bennett,F,CGY,2014-15,18,Entry-Level,925000,L,0,0,0,0,-4,1,0.15000000000000002,0.05999999999999994,0,1,3,-1,1,1,2,-1,1,1,0,1,0,960,873,0,54,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,69000000,0.013406,pre-covid
Marko Dano,F,CBJ,2014-15,19,Entry-Level,925000,L,0,0,0,0,12,35,0.07000000000000006,0.07000000000000006,-0.08,-0.32000000000000006,41,12,5,4,36,11,6,4,0,3,0,27840,26847,109,392,84,80,0,1,8,8,0,0,94,92,0,1,18,17,1,0,7,4,1,1,7,5,0,0,1,1,0,0,16,16,0,0,21,21,0,0,12,11,0,0,13,12,0,0,4,4,0,0,69000000,0.013406,pre-covid
Michael Paliotta,D,CHI,2014-15,21,Entry-Level,925000,R,0,0,0,0,0,1,-0.10999999999999999,-0.12,0,0,-2,0,0,0,-2,0,0,0,0,0,0,765,765,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,69000000,0.013406,pre-covid
Mikhail Grigorenko,F,BUF,2014-15,20,Entry-Level,925000,L,1,1,0,0,-10,25,0.04999999999999999,0,-0.06,-0.020000000000000018,-19,-8,-1,1,-48,-7,1,0,0,24,0,22754,20618,80,1546,35,30,0,5,3,2,0,1,28,28,0,0,2,2,0,0,7,4,0,3,3,2,0,1,1,0,0,1,153,132,2,15,178,163,1,1,15,15,0,0,3,2,0,1,2,2,0,0,69000000,0.013406,pre-covid
Valeri Nichushkin,F,DAL,2014-15,19,Entry-Level,925000,L,0,0,0,0,-5,8,-0.020000000000000018,-0.020000000000000018,1,-0.30000000000000004,-1,-5,-1,-1,2,-1,1,0,0,-2,-1,6611,6026,3,277,6,6,0,0,0,0,0,0,7,7,0,0,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,69000000,0.013406,pre-covid
Vladislav Namestnikov,F,T.B,2014-15,21,Entry-Level,925000,L,1,1,0,0,-1,43,0,-0.030000000000000027,0.04999999999999999,-0.09000000000000008,-2,1,10,8,-5,2,4,4,-1,18,0,30948,27516,1117,1919,46,42,1,3,9,8,0,1,41,39,0,2,16,15,1,0,9,7,1,0,6,5,0,1,5,4,0,1,70,55,1,8,85,68,4,0,13,11,0,1,7,6,0,0,8,8,0,0,69000000,0.013406,pre-covid
Trevor van Riemsdyk,D,CHI,2014-15,22,Entry-Level,925000,R,0,0,0,0,-1,18,0.010000000000000009,0.039999999999999925,-0.01999999999999999,-0.82,46,0,5,0,45,1,4,1,0,0,0,14619,14028,182,115,21,20,0,0,0,0,0,0,4,4,0,0,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,1,1,0,0,2,2,0,0,69000000,0.013406,pre-covid
Nail Yakupov,F,EDM,2014-15,20,Entry-Level,925000,L,5,5,0,0,-35,81,0.040000000000000036,-0.02999999999999997,-0.05,-0.010000000000000009,32,-17,-7,6,-78,-28,-24,-3,0,101,14,75053,64842,6,8748,191,149,0,33,14,9,0,3,97,92,0,4,34,32,0,1,55,49,0,5,13,6,0,5,5,0,0,3,0,0,0,0,1,1,0,0,28,27,0,0,19,12,0,5,24,24,0,-2,69000000,0.013406,pre-covid
Tyler Gaudet,F,ARI,2014-15,21,Entry-Level,925000,L,0,0,0,0,-1,2,-0.24,-0.24999999999999997,0.5,0,-6,-2,-2,0,-5,-1,-2,0,-1,0,0,1149,1127,22,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.013406,pre-covid
Sean Monahan,F,CGY,2014-15,19,Entry-Level,925000,L,11,11,1,1,5,81,0.07,0.010000000000000009,-0.01999999999999999,0.040000000000000036,72,36,22,15,-96,0,-5,-3,-5,179,29,95360,72579,3985,12863,191,128,7,37,31,15,1,9,39,32,2,2,81,64,5,7,52,43,1,6,25,9,0,10,10,1,0,5,902,673,48,122,928,690,97,50,42,37,0,4,31,17,0,7,12,10,4,-2,69000000,0.013406,pre-covid
Casey Bailey,F,TOR,2014-15,22,Entry-Level,912500,R,0,0,0,0,1,6,0.08000000000000002,0.08000000000000002,0,-0.83,8,1,-1,0,9,1,0,0,0,0,0,3253,3205,0,46,9,9,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,69000000,0.013225,pre-covid
Jason Zucker,F,MIN,2014-15,22,Standard (2-way),900250,L,1,0,1,0,-10,51,0.020000000000000018,0.020000000000000018,0.09000000000000001,0.010000000000000009,28,-13,2,-3,28,-10,0,-3,-4,34,2,46082,38725,3318,2465,124,111,4,4,21,17,1,1,67,63,3,1,21,19,1,0,19,16,0,3,11,8,0,1,6,3,0,1,2,2,0,0,5,4,0,1,13,12,0,0,5,5,0,0,18,20,-2,0,69000000,0.013047,pre-covid
Vladimir Tarasenko,F,STL,2014-15,22,Entry-Level,900000,L,10,10,0,1,23,77,0.13,0.040000000000000036,0.1,-0.030000000000000027,319,57,21,15,137,30,3,1,0,152,23,81394,65809,498,11663,264,192,1,44,37,25,0,7,32,26,0,3,35,32,0,1,19,14,0,3,15,9,0,3,8,2,0,3,0,0,0,0,3,2,0,0,18,17,0,0,36,25,0,8,26,26,4,-4,69000000,0.013043,pre-covid
Kevin Hayes,F,NYR,2014-15,22,Entry-Level,900000,L,2,6,1,0,12,79,0.020000000000000018,0.020000000000000018,0.01999999999999999,0.030000000000000027,57,20,24,9,12,12,13,3,-1,42,6,61814,55932,2063,2856,111,98,2,7,17,14,1,1,57,55,0,0,45,38,5,0,40,35,1,3,19,16,1,0,8,6,1,0,247,235,0,9,434,399,9,8,33,26,0,2,28,22,0,4,-8,-6,0,-2,69000000,0.013043,pre-covid
Mikael Granlund,F,MIN,2014-15,22,Entry-Level,900000,L,0,9,0,0,19,68,0.06000000000000005,0.010000000000000009,-0.06,-0.030000000000000027,189,29,29,8,108,17,15,5,-1,105,11,72929,59079,1567,8216,99,81,0,16,8,8,0,0,47,45,0,0,34,33,0,0,24,19,0,4,5,4,0,0,2,2,0,0,476,382,19,37,508,428,23,13,45,41,0,1,31,21,0,6,4,8,0,-4,69000000,0.013043,pre-covid
Eric Gelinas,D,N.J,2014-15,23,Standard (1-way),900000,L,3,6,0,0,-2,61,0.11000000000000004,0.020000000000000018,0.11000000000000001,0,39,12,-4,2,-42,6,-5,-1,0,67,10,60247,49827,335,7742,112,76,0,27,6,3,0,3,82,73,1,2,13,13,0,0,28,20,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,50,47,0,0,13,7,0,5,-26,-26,0,0,69000000,0.013043,pre-covid
Erik Haula,F,MIN,2014-15,23,Entry-Level,900000,L,1,0,0,1,-6,72,-0.10000000000000003,-0.020000000000000018,0.039999999999999994,-0.050000000000000044,-88,-13,-3,-2,6,-9,2,-1,-6,4,1,52490,42099,8671,309,92,81,9,1,7,6,0,1,31,29,2,0,38,26,10,0,10,9,1,0,7,4,0,1,1,0,0,1,260,233,23,2,313,264,2,10,42,30,0,1,7,6,1,0,-6,-10,-2,0,69000000,0.013043,pre-covid
Charlie Coyle,F,MIN,2014-15,22,Entry-Level,900000,R,1,2,0,0,10,82,0.030000000000000027,0,-0.08,0,107,20,24,13,33,13,14,9,-1,74,6,71602,62556,244,6155,120,98,0,16,11,10,0,1,137,131,0,2,24,23,0,0,20,16,0,2,15,11,0,3,3,3,0,0,334,296,6,15,384,339,5,1,52,50,0,0,24,20,0,2,8,14,0,-6,69000000,0.013043,pre-covid
Chris Wagner,F,ANA,2014-15,23,Entry-Level,900000,R,0,0,0,0,-2,9,-0.03999999999999998,-0.04999999999999999,0.04999999999999999,0,-2,-2,0,0,-2,-2,0,0,0,0,0,4746,4493,253,0,7,7,0,0,0,0,0,0,22,21,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,4,0,22,22,0,0,3,3,0,0,0,0,0,0,0,0,0,0,69000000,0.013043,pre-covid
Nick Bjugstad,F,FLA,2014-15,21,Entry-Level,900000,R,7,5,0,0,-7,72,0.06000000000000005,-0.010000000000000009,0.039999999999999994,-0.020000000000000018,170,2,15,-7,53,0,-3,-8,-7,120,11,71635,57335,2076,9289,207,152,1,39,24,13,0,7,148,132,1,8,23,20,2,0,28,22,0,5,23,9,0,10,8,1,0,5,486,358,18,72,508,412,28,11,29,22,3,1,19,14,0,4,0,4,0,-4,69000000,0.013043,pre-covid
Evgeny Kuznetsov,F,WSH,2014-15,22,Entry-Level,900000,L,4,9,0,0,14,80,0.040000000000000036,-0.030000000000000027,-0.13,-0.050000000000000044,42,27,1,4,-43,9,-7,-3,-1,77,15,63989,55309,115,6312,127,92,0,26,11,4,0,4,43,42,0,0,32,29,0,2,24,20,0,4,12,6,0,3,6,1,0,3,304,261,0,31,377,328,5,0,15,15,0,0,26,16,0,8,-2,-6,0,-2,69000000,0.013043,pre-covid
Beau Bennett,F,PIT,2014-15,22,Entry-Level,900000,R,0,0,0,0,-1,49,0.030000000000000027,0,-0.21,-0.030000000000000027,63,-2,-4,-5,54,0,-1,-4,-1,14,0,36713,33972,26,2267,81,72,0,9,4,4,0,0,68,66,0,1,9,8,0,0,17,15,0,2,6,6,0,0,1,1,0,0,0,0,0,0,2,1,0,0,13,13,0,0,8,8,0,0,-6,-4,0,-2,69000000,0.013043,pre-covid
Jay Beagle,F,WSH,2014-15,28,Standard (1-way),900000,R,0,0,0,1,6,62,-0.10000000000000003,-0.010000000000000009,0.04999999999999999,-0.85,-87,-8,-6,-6,2,3,10,1,-12,0,0,47649,39462,6451,104,84,81,1,0,10,10,0,0,73,67,3,0,30,25,5,0,6,6,0,0,19,18,1,0,5,5,0,0,217,161,38,1,167,118,2,9,33,23,0,2,10,7,1,0,-10,-10,0,0,69000000,0.013043,pre-covid
Lee Stempniak,F,WPG,2014-15,31,Standard (1-way),900000,R,0,1,0,0,10,71,0.030000000000000027,0,0.17000000000000004,0,22,10,9,4,-18,7,1,2,-2,43,3,54192,47244,1933,3932,115,99,3,10,15,14,0,0,78,75,2,0,17,16,1,0,29,24,1,4,14,12,0,0,5,4,0,0,12,10,1,0,20,14,0,1,23,22,0,0,13,10,0,1,10,8,0,2,69000000,0.013043,pre-covid
Simon Despres,D,ANA,2014-15,22,Standard (1-way),900000,L,0,1,0,0,15,75,0,-0.010000000000000009,0.010000000000000009,-0.06000000000000005,54,9,13,10,50,4,3,8,-2,25,1,75897,68151,3460,1739,103,90,1,4,3,2,0,0,233,216,13,0,11,11,0,0,30,29,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,101,88,0,3,20,15,0,1,-32,-24,-2,0,69000000,0.013043,pre-covid
