player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Mark Friedman,D,PHI,2018-19,22,-1,Entry-Level,749167,R,0,0,0,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,753,753,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.009423,pre-covid
Victor Mete,D,MTL,2018-19,20,17,Entry-Level,748333,L,0,0,0,0,71,-0.040000000000000036,-0.040000000000000036,-0.010000000000000009,-0.10999999999999999,-1,16,22,8,29,15,19,5,-4,10,1,75638,68154,3708,1270,65,61,0,1,0,0,0,0,21,20,1,0,10,9,0,0,57,52,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,84,1,3,11,9,0,0,4,2,0,0,79500000,0.009413,pre-covid
Jeremy Lauzon,D,BOS,2018-19,21,-1,Entry-Level,747500,L,0,0,0,0,16,-0.08000000000000002,-0.020000000000000018,0.09,0.21999999999999997,-13,-6,-2,-3,9,-1,-1,-1,-5,1,0,14911,12500,1819,31,11,9,2,0,1,1,0,0,15,11,4,0,4,4,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,3,0,0,0,0,-2,-2,0,0,79500000,0.009403,pre-covid
Warren Foegele,F,CAR,2018-19,22,-17,Entry-Level,746667,L,0,1,0,0,77,-0.040000000000000036,-0.010000000000000009,0.07999999999999999,0,-18,-30,-11,-15,23,-13,3,-2,-14,1,0,57746,50387,5826,452,106,94,8,0,10,10,0,0,126,123,1,1,36,29,7,0,31,27,4,0,16,16,0,0,3,3,0,0,10,8,1,0,11,10,0,0,19,13,0,3,5,5,0,0,36,26,4,0,79500000,0.009392,pre-covid
Jaret Anderson-Dolan,F,L.A,2018-19,18,-2,Entry-Level,745000,L,0,0,0,0,5,0.010000000000000009,-0.08000000000000002,0,0.040000000000000036,-5,-2,-1,-2,-10,0,0,-1,0,8,0,3440,2872,0,535,6,4,0,2,0,0,0,0,5,5,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,4,3,0,0,5,5,0,0,2,2,0,0,1,1,0,0,4,4,0,0,79500000,0.009371,pre-covid
Josh Mahura,D,ANA,2018-19,20,0,Entry-Level,745000,L,0,3,0,0,19,-0.04999999999999999,-0.06,-0.13,-0.010000000000000009,-35,4,-8,-2,-35,-1,-7,-3,-1,17,4,17758,15249,802,880,21,17,0,2,1,1,0,0,13,10,3,0,9,7,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,1,4,1,0,3,2,-2,0,0,79500000,0.009371,pre-covid
Kyle Capobianco,D,ARI,2018-19,20,-2,Entry-Level,745000,L,0,0,0,0,2,0.020000000000000018,-0.08999999999999997,0,0.050000000000000044,-8,-2,-1,-1,-9,-1,-1,-1,0,1,0,1929,1605,0,195,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,79500000,0.009371,pre-covid
Sean Walker,D,L.A,2018-19,23,-8,Entry-Level,745000,R,1,0,0,0,39,0.02999999999999997,0.02999999999999997,-0.08,-0.07999999999999996,2,-8,4,-1,-5,-9,4,-1,0,1,1,36112,34261,149,321,55,49,0,1,3,2,0,1,43,43,0,0,14,14,0,0,16,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0,0,7,6,0,0,0,0,0,0,79500000,0.009371,pre-covid
Peter Cehlarik,F,BOS,2018-19,22,3,Entry-Level,742500,L,1,0,0,0,20,0.10999999999999999,0.05999999999999994,-0.2,0.020000000000000018,51,6,3,3,34,1,2,2,0,11,2,15112,13328,7,1471,30,26,0,3,4,2,0,1,5,5,0,0,13,13,0,0,6,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,7,0,0,2,2,0,0,-2,-2,0,0,79500000,0.00934,pre-covid
Ivan Barbashev,F,STL,2018-19,22,-4,Entry-Level,741667,L,0,0,2,0,80,-0.09000000000000002,-0.030000000000000027,0.06,0.12,-79,-21,-5,-5,-2,-5,10,6,-16,1,0,54916,45661,7192,217,60,53,6,0,14,12,1,0,86,84,1,0,36,31,5,0,14,13,1,0,13,9,2,0,6,4,1,0,200,175,16,0,240,205,3,4,31,26,0,2,11,11,0,0,20,14,0,2,79500000,0.009329,pre-covid
Mason Appleton,F,WPG,2018-19,22,9,Entry-Level,741667,R,0,0,0,0,36,0,-0.010000000000000009,-0.18,0.30000000000000004,-16,8,-4,-2,-7,9,-4,-2,-1,0,0,17722,16883,530,78,29,29,0,0,3,3,0,0,28,27,1,0,4,4,0,0,5,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,12,12,0,0,6,6,0,0,-4,-4,0,0,79500000,0.009329,pre-covid
Drake Batherson,F,OTT,2018-19,20,-2,Entry-Level,736666,R,2,1,0,0,20,-0.04999999999999999,-0.11000000000000004,0,-0.15000000000000002,-31,1,7,2,-40,-1,1,2,0,9,2,16098,13807,0,2250,18,13,0,5,3,1,0,2,17,17,0,0,7,6,0,1,12,9,0,3,3,2,0,1,1,1,0,0,3,1,0,2,1,1,0,0,21,20,0,0,6,5,0,1,16,14,0,0,79500000,0.009266,pre-covid
Jacob Middleton,D,S.J,2018-19,22,-1,Entry-Level,735000,L,0,0,0,0,3,0.05999999999999994,0.04999999999999993,0,0,7,-1,-3,-3,7,-1,-3,-3,0,0,0,1788,1716,71,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,-2,-2,0,0,79500000,0.009245,pre-covid
Remi Elie,F,BUF,2018-19,23,-3,Standard (1-way),735000,L,0,0,0,0,16,-0.10999999999999999,-0.08000000000000002,0.03,0.07999999999999996,-45,-6,-6,-3,-30,-3,-4,-2,-3,1,0,9936,8640,1030,65,9,9,0,0,0,0,0,0,30,29,1,0,3,2,1,0,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,1,1,1,0,0,0,0,0,0,79500000,0.009245,pre-covid
Jake Guentzel,F,PIT,2018-19,23,13,Entry-Level,734167,L,6,5,1,0,82,0.08000000000000007,0.050000000000000044,0.010000000000000009,-0.030000000000000027,186,30,21,7,125,29,14,4,-3,99,15,95205,78056,2143,9698,227,181,5,27,40,31,1,6,105,100,1,2,45,40,2,2,42,34,0,6,28,17,0,7,12,6,0,5,10,6,1,2,20,10,4,1,47,44,0,0,36,26,0,5,20,16,0,0,79500000,0.009235,pre-covid
Oliver Kylington,D,CGY,2018-19,21,3,Entry-Level,730833,L,0,0,0,0,38,-0.050000000000000044,-0.050000000000000044,0.04999999999999999,0.16000000000000003,-14,3,-4,-2,-20,3,-4,-2,0,1,0,28322,27929,79,39,21,20,0,0,3,3,0,0,11,11,0,0,13,13,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0,0,5,5,0,0,-6,-6,0,0,79500000,0.009193,pre-covid
Vitaly Abramov,F,OTT,2018-19,20,-3,Entry-Level,730833,L,0,0,0,0,1,-0.020000000000000018,-0.030000000000000027,0,-0.6,-8,-3,-2,-1,-7,-2,0,0,0,-1,-1,832,781,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79500000,0.009193,pre-covid
Filip Chlapik,F,OTT,2018-19,21,-2,Entry-Level,728333,L,0,0,0,0,5,0.17000000000000004,0.11000000000000004,0,0.3400000000000001,5,-2,1,1,2,-2,0,1,0,3,0,4100,3595,0,475,9,8,0,1,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,1,0,1,0,0,0,0,8,7,0,1,16,15,0,0,4,4,0,0,0,0,0,0,-4,-2,0,-2,79500000,0.009161,pre-covid
Mathieu Joseph,F,T.B,2018-19,21,5,Entry-Level,728333,L,0,0,0,2,70,-0.010000000000000009,0,0.06999999999999999,-0.28,-45,5,8,2,-9,6,12,2,2,-4,1,47708,42996,2699,806,95,86,6,1,13,13,0,0,129,128,0,1,28,23,4,0,24,22,1,1,9,8,0,0,3,3,0,0,10,8,1,0,24,23,0,0,14,14,0,0,13,11,2,0,0,-4,0,2,79500000,0.009161,pre-covid
Anthony Cirelli,F,T.B,2018-19,20,25,Entry-Level,728333,L,0,1,5,1,82,-0.040000000000000036,0.030000000000000027,0.03,0.050000000000000044,-96,9,18,3,60,11,22,3,-11,14,3,72941,56154,12464,1295,123,100,13,4,19,11,4,0,94,94,0,0,46,29,13,0,15,13,1,0,25,14,5,2,7,3,1,0,502,378,78,12,449,333,12,19,49,30,1,0,19,14,1,1,27,19,-2,2,79500000,0.009161,pre-covid
Colton White,D,N.J,2018-19,21,-2,Entry-Level,728333,L,0,0,0,0,3,-0.10999999999999999,-0.14,-0.08,0.14,-10,-2,-2,0,-12,-2,-2,0,0,2,0,2571,2505,10,56,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,79500000,0.009161,pre-covid
Samuel Girard,D,COL,2018-19,20,8,Entry-Level,728333,L,0,9,0,0,82,0.040000000000000036,-0.020000000000000018,0.19,0,86,26,6,15,-22,11,-9,2,-1,108,17,97836,83262,619,9223,116,100,0,12,4,4,0,0,65,63,0,1,25,24,0,1,44,39,0,4,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,90,83,0,1,23,13,0,9,35,35,0,0,79500000,0.009161,pre-covid
Josh Jacobs,D,N.J,2018-19,22,-1,Entry-Level,725833,R,0,0,0,0,1,0.010000000000000009,0.030000000000000027,0,0,1,-1,-1,-1,1,-1,-1,-1,0,0,0,894,894,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.00913,pre-covid
William Carrier,F,VGK,2018-19,23,-4,Standard (1-way),725000,L,0,0,0,0,54,0.029999999999999916,0.020000000000000018,-0.38,0.15000000000000002,54,-3,2,1,51,-3,3,1,0,2,0,32188,31242,6,247,84,83,0,0,8,8,0,0,277,274,0,1,30,29,0,0,10,10,0,0,13,13,0,0,4,4,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0,0,0,0,79500000,0.009119,pre-covid
Noel Acciari,F,BOS,2018-19,26,-3,Standard (1-way),725000,R,0,0,1,0,72,-0.10000000000000003,-0.040000000000000036,-0.06,-0.29000000000000004,-13,-17,-6,-6,61,-5,7,2,-11,0,-1,56113,48972,6264,166,99,92,5,0,6,6,0,0,221,217,4,0,35,30,3,0,13,10,3,0,11,9,0,0,2,2,0,0,200,168,23,3,204,165,1,6,36,28,0,1,8,8,0,0,4,2,0,2,79500000,0.009119,pre-covid
Ben Harpur,D,OTT,2018-19,23,-13,Standard (1-way),725000,L,0,0,0,0,51,-0.09999999999999998,-0.050000000000000044,0,0.25,-230,-26,-18,-12,-125,-13,-10,-5,-11,1,0,53905,45083,7272,86,50,44,2,0,1,1,0,0,89,83,6,0,16,13,3,0,60,55,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,0,3,4,4,0,0,-6,1,5,0,79500000,0.009119,pre-covid
Connor Clifton,D,BOS,2018-19,23,5,Entry-Level,725000,R,0,1,0,0,19,0.020000000000000018,0.019999999999999907,-0.03,-0.59,26,2,-2,1,28,4,1,2,-2,0,0,20157,19041,745,24,22,19,0,0,0,0,0,0,40,37,2,0,10,9,0,0,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,1,1,0,0,-2,-2,0,0,79500000,0.009119,pre-covid
Dean Kukan,D,CBJ,2018-19,24,6,Standard (1-way),725000,L,0,0,0,0,25,0,0.010000000000000009,-0.16,-0.9,29,6,9,2,29,6,10,2,0,0,0,20101,19853,34,25,16,15,0,0,0,0,0,0,16,16,0,0,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,5,5,0,0,-4,-4,0,0,79500000,0.009119,pre-covid
Mark Alt,D,COL,2018-19,26,0,Standard (2-way),725000,R,0,0,0,0,2,0.02999999999999997,0.09000000000000002,0,0,3,0,0,0,4,0,0,0,0,0,0,1189,1140,49,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,79500000,0.009119,pre-covid
Joseph Gambardella,F,EDM,2018-19,24,2,Entry-Level,725000,L,0,0,0,0,15,-0.08000000000000002,-0.08000000000000002,-0.2,-0.67,-29,2,-3,-1,-29,2,-3,-1,0,0,0,7293,7284,2,7,7,7,0,0,0,0,0,0,14,14,0,0,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,5,5,0,0,3,3,0,0,-2,-2,0,0,79500000,0.009119,pre-covid
Nick Seeler,D,MIN,2018-19,25,-4,Standard (1-way),725000,L,0,0,0,0,71,-0.04999999999999999,-0.040000000000000036,0.06000000000000001,-0.21999999999999997,-23,-6,-1,-3,2,-4,0,-3,-3,1,0,52236,48054,3068,125,67,63,2,0,2,2,0,0,78,74,3,0,5,4,1,0,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,106,0,1,5,5,0,0,-8,-6,0,0,79500000,0.009119,pre-covid
Kerby Rychel,F,CGY,2018-19,23,-1,Standard (2-way),725000,L,0,0,0,0,2,-0.17000000000000004,-0.16999999999999998,0,0,-8,0,-1,-1,-9,-1,-1,-1,0,1,1,1101,1071,0,30,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.009119,pre-covid
Reid Boucher,F,VAN,2018-19,24,0,Standard (2-way),725000,L,0,0,0,0,1,0.10000000000000003,0.06000000000000005,0,0,2,0,0,0,2,0,0,0,0,0,0,328,328,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.009119,pre-covid
Mike Reilly,D,MTL,2018-19,24,0,Standard (1-way),725000,L,1,0,0,0,57,0.040000000000000036,0.020000000000000018,0.08,0.050000000000000044,94,3,-12,-2,66,9,-4,2,-3,46,2,63911,55405,1669,4703,101,87,3,7,3,2,0,1,48,47,0,0,12,10,0,1,56,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,0,3,9,9,0,0,0,0,0,2,79500000,0.009119,pre-covid
Zac Dalpe,F,CBJ,2018-19,28,1,Standard (2-way),725000,R,0,0,0,0,1,-0.10999999999999999,-0.12,0,0,-7,1,0,1,-7,1,0,1,0,0,0,541,541,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,79500000,0.009119,pre-covid
Joel L'Esperance,F,DAL,2018-19,22,-4,Entry-Level,722500,R,1,0,0,0,18,0.040000000000000036,-0.010000000000000009,0,0.08999999999999997,6,-3,4,2,-8,-5,3,1,0,16,2,13184,11785,0,1299,24,22,0,2,2,1,0,1,22,21,0,1,6,6,0,0,7,7,0,0,3,2,0,1,2,1,0,1,26,24,0,2,30,27,0,0,4,4,0,0,0,0,0,0,-4,-2,0,-2,79500000,0.009088,pre-covid
Vince Dunn,D,STL,2018-19,21,14,Entry-Level,722500,L,3,8,0,0,78,0.10999999999999999,0.050000000000000044,0.15999999999999998,0.040000000000000036,291,33,41,15,137,15,28,8,-1,136,18,81636,68272,466,9231,151,108,2,36,12,8,0,3,48,45,0,2,18,14,0,3,49,41,2,5,6,2,0,4,4,1,0,3,0,0,0,0,1,1,0,0,67,63,1,0,23,18,0,5,-16,-20,0,-2,79500000,0.009088,pre-covid
Nicolas Roy,F,CAR,2018-19,21,0,Entry-Level,720000,R,0,0,0,0,6,-0.08999999999999997,-0.07999999999999996,-0.33,0,-1,-1,2,-1,0,0,3,0,-1,0,0,2502,2452,35,0,1,1,0,0,0,0,0,0,7,7,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,20,1,0,18,16,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,79500000,0.009057,pre-covid
Gemel Smith,F,BOS,2018-19,24,-4,Standard (1-way),720000,L,0,0,0,0,17,-0.10999999999999999,-0.10000000000000003,0.86,0,-27,-4,0,-1,-28,-4,0,-1,0,0,0,8535,8472,35,0,14,13,1,0,2,2,0,0,13,13,0,0,5,5,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,3,3,0,0,1,1,0,0,4,4,0,0,79500000,0.009057,pre-covid
Caleb Jones,D,EDM,2018-19,21,-9,Entry-Level,720000,L,0,1,0,0,17,0.019999999999999962,0.020000000000000018,-0.05,-0.08000000000000007,-32,-10,-10,-3,-30,-7,-3,1,-3,4,1,20084,17129,1148,603,21,17,0,4,1,1,0,0,19,16,2,0,13,10,2,0,17,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,3,5,4,0,1,-6,-6,0,0,79500000,0.009057,pre-covid
Luke Johnson,F,CHI,2018-19,23,-8,Entry-Level,717500,R,0,1,0,0,15,-0.08000000000000002,-0.040000000000000036,-0.13,0.05999999999999994,-17,-12,-6,-2,-2,-8,-5,-3,-4,3,0,9731,8142,1201,297,19,18,1,0,0,0,0,0,31,29,2,0,6,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,51,45,5,0,55,42,0,6,9,7,0,2,1,0,0,1,-6,-6,-2,0,79500000,0.009025,pre-covid
Juho Lammikko,F,FLA,2018-19,22,-7,Entry-Level,717500,L,0,0,0,1,40,-0.11000000000000004,-0.050000000000000044,0.009999999999999981,-0.20999999999999996,-35,-14,2,-2,0,-7,4,1,-5,0,0,26148,21501,4004,169,39,36,3,0,0,0,0,0,45,41,4,0,12,9,3,0,12,11,1,0,4,4,0,0,0,0,0,0,143,120,19,3,190,155,2,8,21,14,0,3,6,4,1,0,-2,-2,0,0,79500000,0.009025,pre-covid
Michael Amadio,F,L.A,2018-19,22,-1,Entry-Level,717500,R,0,0,0,0,43,0.050000000000000044,0.010000000000000009,-0.04,0.07000000000000006,7,-1,4,0,-14,-1,2,-1,0,15,0,26289,23825,5,1644,37,33,0,2,6,6,0,0,16,15,0,1,19,18,0,0,13,12,0,1,5,5,0,0,1,1,0,0,95,86,0,6,127,120,0,0,13,13,0,0,7,5,0,0,2,2,0,0,79500000,0.009025,pre-covid
Anton Lindholm,D,COL,2018-19,23,-1,Entry-Level,717500,L,0,0,0,0,2,-0.030000000000000027,-0.030000000000000027,-0.13,0,1,-1,2,0,2,-1,2,0,0,0,0,861,761,74,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.009025,pre-covid
Kevin Labanc,F,S.J,2018-19,22,-1,Entry-Level,717500,R,3,21,0,0,82,0.09999999999999998,0.010000000000000009,-0.26,0.040000000000000036,212,26,26,25,52,0,0,6,-1,143,23,68838,55991,76,10670,130,95,0,29,17,13,0,2,66,64,0,1,22,20,0,1,51,37,0,12,14,11,0,2,6,3,0,2,9,8,0,0,14,12,0,0,16,15,0,0,39,20,0,17,-8,-4,0,-4,79500000,0.009025,pre-covid
Justin Bailey,F,PHI,2018-19,23,0,Standard (2-way),715000,R,0,0,0,0,11,-0.03999999999999998,-0.020000000000000018,0,0,-15,0,1,0,-15,0,1,0,0,0,0,3785,3785,0,0,5,5,0,0,0,0,0,0,9,9,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,79500000,0.008994,pre-covid
Tyrell Goulbourne,F,PHI,2018-19,24,0,Standard (2-way),715000,L,0,0,0,0,2,-0.010000000000000009,-0.020000000000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,889,889,0,0,3,3,0,0,0,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.008994,pre-covid
Greg McKegg,F,CAR,2018-19,26,-2,Standard (2-way),715000,L,0,0,0,0,41,-0.040000000000000036,-0.050000000000000044,-0.13,-0.22999999999999998,-24,-2,-2,-2,-18,-2,-2,-2,0,-1,0,26262,25463,89,223,27,26,0,0,6,6,0,0,30,30,0,0,14,14,0,0,10,10,0,0,1,1,0,0,0,0,0,0,146,144,0,1,140,133,2,1,18,18,0,0,5,5,0,0,2,0,0,0,79500000,0.008994,pre-covid
Danick Martel,F,T.B,2018-19,23,3,Standard (2-way),715000,L,0,0,0,0,9,-0.04999999999999999,-0.04999999999999999,-0.4,-1,-9,3,3,0,-7,3,3,0,0,0,0,5496,5216,31,9,16,16,0,0,0,0,0,0,12,12,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0,-4,-4,0,0,79500000,0.008994,pre-covid
Michael Bunting,F,ARI,2018-19,22,0,Standard (2-way),715000,L,0,0,0,0,5,0.030000000000000027,0.050000000000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,2867,2655,0,0,5,5,0,0,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008994,pre-covid
Filip Hronek,D,DET,2018-19,20,-10,Entry-Level,714166,R,1,4,0,1,46,0.06,0.03999999999999998,0.04000000000000001,-0.020000000000000018,-32,-8,-14,-3,-42,-9,-7,0,-7,42,8,55049,45516,3201,4388,74,57,2,9,5,4,0,1,66,56,5,2,10,10,0,0,47,38,2,6,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,32,28,1,0,19,11,1,4,0,-4,0,4,79500000,0.008983,pre-covid
Brandon Gignac,F,N.J,2018-19,20,-2,Entry-Level,714166,L,0,0,0,0,1,-0.02999999999999997,0,0,0,-7,-2,0,0,-7,-2,0,0,0,0,0,544,544,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008983,pre-covid
Jonas Siegenthaler,D,WSH,2018-19,21,6,Entry-Level,714166,L,0,0,0,0,26,-0.04999999999999999,-0.020000000000000018,0.03,-0.77,-10,5,-2,0,4,7,2,1,-2,0,0,22079,20073,1602,13,12,11,0,0,0,0,0,0,31,28,3,0,3,3,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0,0,4,4,0,0,-10,-10,0,0,79500000,0.008983,pre-covid
Nathan Bastian,F,N.J,2018-19,20,0,Entry-Level,714166,R,0,0,0,0,7,0.06000000000000005,0.030000000000000027,0,-0.07999999999999996,13,-1,5,0,3,-1,0,0,0,4,0,5336,4449,0,708,13,9,0,1,3,3,0,0,24,21,0,3,1,1,0,0,0,0,0,0,4,1,0,0,1,1,0,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008983,pre-covid
Nelson Nogier,D,WPG,2018-19,22,0,Entry-Level,713333,R,0,0,0,0,1,-0.07,-0.08000000000000002,0,0,-3,0,-4,0,-3,0,-4,0,0,0,0,606,606,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008973,pre-covid
Maxime Lajoie,D,OTT,2018-19,20,-25,Entry-Level,710000,L,4,4,0,0,56,-0.06,-0.04999999999999999,0.010000000000000009,-0.050000000000000044,-184,-28,-2,-14,-130,-17,-3,-5,-12,39,7,63520,50047,5854,5494,79,57,2,14,7,3,0,4,34,33,1,0,13,11,2,0,48,41,3,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,59,5,14,8,4,0,4,-14,-16,2,0,79500000,0.008931,pre-covid
Ryan Lomberg,F,CGY,2018-19,23,0,Entry-Level,710000,L,0,0,0,0,4,-0.29000000000000004,-0.31000000000000005,0,-0.86,-4,0,0,0,-5,0,0,0,0,0,0,1676,1563,0,106,1,1,0,0,0,0,0,0,12,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-7,0,0,79500000,0.008931,pre-covid
Steven Fogarty,F,NYR,2018-19,25,-1,Standard (2-way),708750,R,0,0,0,0,10,-0.06,-0.04999999999999999,0,0,-10,-1,1,0,-10,-1,1,0,0,0,0,4656,4656,0,0,9,9,0,0,0,0,0,0,6,6,0,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,19,19,0,0,3,3,0,0,0,0,0,0,0,0,0,0,79500000,0.008915,pre-covid
