player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Jayson Megna,F,PIT,2013-14,23,Entry-Level,925000,R,0,0,0,0,0,36,-0.04999999999999999,-0.03999999999999998,-0.06,-0.87,-10,1,0,2,-2,1,0,2,0,0,0,22647,21910,383,43,36,36,0,0,5,5,0,0,47,47,0,0,7,7,0,0,4,4,0,0,5,5,0,0,3,3,0,0,2,1,0,1,8,8,0,0,13,13,0,0,4,4,0,0,8,6,0,0,64300000,0.014386,pre-covid
Nail Yakupov,F,EDM,2013-14,19,Entry-Level,925000,L,4,2,0,0,-33,63,0.07,0.010000000000000009,-0.11,-0.030000000000000027,5,-25,5,-4,-77,-24,-3,-6,0,76,3,54107,45188,39,7707,122,87,0,31,11,7,0,4,64,64,0,0,18,16,0,1,32,24,0,7,12,7,0,5,4,1,0,3,0,0,0,0,0,0,0,0,23,21,0,0,13,11,0,2,21,17,0,0,64300000,0.014386,pre-covid
Justin Schultz,D,EDM,2013-14,22,Entry-Level,925000,R,1,11,0,0,-22,76,0.04999999999999999,-0.020000000000000018,0.03,0.040000000000000036,-62,-2,-13,-5,-178,-14,-27,-6,-3,143,16,106074,81225,4689,13923,111,64,1,30,11,9,0,1,34,29,1,0,21,14,2,3,64,53,3,4,6,3,0,2,2,1,0,1,0,0,0,0,1,0,0,0,113,87,4,13,22,10,0,8,2,2,0,-2,64300000,0.014386,pre-covid
Conor Allen,D,NYR,2013-14,23,Entry-Level,925000,L,0,0,0,0,-1,3,-0.040000000000000036,0.010000000000000009,0,0,-10,-1,-1,0,-9,-1,-1,0,0,0,0,2599,2516,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,64300000,0.014386,pre-covid
Adam Larsson,D,N.J,2013-14,20,Entry-Level,925000,R,0,0,0,0,-1,26,0.010000000000000009,0.030000000000000027,0.04000000000000001,-0.20999999999999996,20,-1,3,2,36,-3,4,1,1,1,0,27744,25204,1397,708,20,19,0,0,1,1,0,0,41,39,2,0,4,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,1,2,2,2,0,0,-6,-6,-2,0,64300000,0.014386,pre-covid
Tyler Wotherspoon,D,CGY,2013-14,20,Entry-Level,925000,L,0,0,0,0,-3,14,-0.13,-0.12000000000000005,0,-0.82,-24,-3,-2,-3,-25,-3,-2,-3,0,0,0,11298,11255,28,2,3,2,0,0,0,0,0,0,8,8,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,4,4,0,0,-4,-4,0,0,64300000,0.014386,pre-covid
Mikhail Grigorenko,F,BUF,2013-14,19,Entry-Level,925000,L,0,1,0,0,-3,18,0,-0.019999999999999962,0,0.09999999999999998,-27,-2,-2,-1,-33,-2,-1,0,0,10,1,12344,11081,61,973,20,18,0,2,2,2,0,0,6,6,0,0,7,7,0,0,7,7,0,0,1,1,0,0,0,0,0,0,53,49,0,3,50,48,0,0,5,5,0,0,1,0,0,1,-2,-2,0,0,64300000,0.014386,pre-covid
Rasmus Ristolainen,D,BUF,2013-14,18,Entry-Level,925000,R,0,0,0,0,-15,34,0.010000000000000009,-0.010000000000000009,0.07,0.040000000000000036,-66,-15,-28,-11,-65,-12,-21,-8,-2,37,0,38998,32216,2614,3199,52,35,2,12,2,2,0,0,66,60,4,1,9,9,0,0,19,17,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,32,28,0,2,2,2,0,0,2,0,0,2,64300000,0.014386,pre-covid
Teuvo Teravainen,F,CHI,2013-14,18,Entry-Level,925000,L,0,0,0,0,0,3,0.020000000000000018,-0.04999999999999993,0,-0.14,2,1,-2,0,-1,0,-2,0,0,3,1,2537,2239,0,298,4,4,0,0,0,0,0,0,1,0,0,1,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.014386,pre-covid
Nate Schmidt,D,WSH,2013-14,21,Entry-Level,925000,L,0,0,0,0,4,29,0.010000000000000009,0.030000000000000027,0.09999999999999999,-0.06999999999999995,-46,2,3,5,-27,5,6,6,-2,3,0,32528,30350,1029,320,41,36,0,1,2,2,0,0,18,18,0,0,10,7,1,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,1,4,3,0,0,10,10,0,0,64300000,0.014386,pre-covid
Torey Krug,D,BOS,2013-14,22,Entry-Level,916667,L,7,17,0,0,16,79,0.10999999999999999,0.020000000000000018,0.08000000000000002,0.010000000000000009,277,40,32,8,109,15,3,-3,-3,158,22,82997,68174,1142,11340,183,114,1,55,14,6,0,6,50,48,1,1,24,20,0,3,35,27,0,7,5,0,0,3,2,0,0,1,1,1,0,0,1,1,0,0,77,70,2,2,26,13,0,12,-2,-4,6,-2,64300000,0.014256,pre-covid
Bryce Van Brabant,F,CGY,2013-14,21,Entry-Level,912500,L,0,0,0,0,-1,6,-0.09000000000000002,-0.08000000000000002,0,-0.75,-15,-1,-2,0,-15,-1,-2,0,0,0,0,3297,3289,0,4,4,4,0,0,0,0,0,0,17,17,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,64300000,0.014191,pre-covid
Tim Erixon,D,CBJ,2013-14,22,Entry-Level,900000,L,0,0,0,0,2,2,0.13,0.19,-0.13,0.07999999999999996,-3,2,0,2,-3,2,1,2,0,0,0,1721,1601,20,62,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,64300000,0.013997,pre-covid
Matt Read,F,PHI,2013-14,27,Standard (1-way),900000,R,0,3,4,0,-7,75,-0.050000000000000044,0,0.010000000000000009,0.050000000000000044,-119,-18,-8,-8,-53,-5,6,-2,-15,75,5,84592,61281,13268,7003,151,115,18,9,22,15,4,0,72,61,6,3,45,29,10,2,22,15,4,1,21,13,1,1,6,3,0,0,12,9,1,0,16,8,0,5,54,36,0,12,18,14,0,2,10,14,-2,-2,64300000,0.013997,pre-covid
Erik Gudbranson,D,FLA,2013-14,21,Entry-Level,900000,R,0,1,0,0,-7,65,-0.050000000000000044,-0.010000000000000009,0.010000000000000009,0.020000000000000018,-69,-29,-11,-16,6,-6,5,-2,-19,27,0,70126,57562,6866,3273,92,84,0,7,3,3,0,0,158,147,8,2,14,13,1,0,19,15,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,76,0,5,6,5,0,1,-19,-7,-12,0,64300000,0.013997,pre-covid
Patrick Dwyer,F,CAR,2013-14,30,Standard (1-way),900000,R,0,0,2,0,-2,75,-0.09000000000000002,-0.030000000000000027,-0.01999999999999999,-0.030000000000000027,-120,-19,-10,-6,-10,-5,1,3,-12,2,0,65928,56165,7804,392,134,125,7,1,8,6,2,0,107,97,5,1,44,34,8,0,26,24,2,0,14,11,2,0,4,2,2,0,9,8,1,0,15,12,0,1,48,36,0,3,14,13,0,0,26,22,0,0,64300000,0.013997,pre-covid
Erik Haula,F,MIN,2013-14,22,Entry-Level,900000,L,0,0,1,0,16,46,-0.02999999999999997,0.010000000000000009,0.09,-0.19999999999999996,-31,10,0,0,2,12,3,2,-2,-1,0,28004,24292,2937,296,56,51,5,0,6,5,1,0,23,21,1,0,8,7,1,0,5,5,0,0,3,3,0,0,2,2,0,0,161,139,15,3,187,149,3,8,17,16,0,0,9,9,0,0,-13,-13,0,0,64300000,0.013997,pre-covid
Charlie Coyle,F,MIN,2013-14,21,Entry-Level,900000,R,3,1,0,0,-9,70,0.07,0.010000000000000009,-0.05,-0.06000000000000005,64,1,16,9,-12,-4,8,6,-3,88,7,71783,59672,663,9232,135,123,0,8,12,10,0,2,108,98,0,7,32,30,0,0,28,22,0,3,12,8,0,2,4,2,0,2,192,141,3,29,266,215,15,5,37,33,0,0,18,14,0,1,10,10,0,0,64300000,0.013997,pre-covid
Joe Corvo,D,OTT,2013-14,36,35+ (1-way),900000,R,0,2,0,0,-7,25,0.050000000000000044,-0.020000000000000018,0.17,-0.06000000000000005,45,0,10,6,11,-4,5,2,0,34,5,26283,22571,64,2954,54,37,1,13,3,3,0,0,15,13,0,1,5,4,0,1,12,12,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,22,0,0,7,5,0,2,-6,-6,0,0,64300000,0.013997,pre-covid
Ryan Whitney,D,FLA,2013-14,30,Standard (1-way),900000,L,0,0,0,0,-7,7,-0.03999999999999998,-0.10000000000000003,0.24000000000000002,-0.21000000000000008,-6,-7,1,-2,-10,-4,2,1,0,4,-3,7034,6140,140,685,8,5,0,3,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,-6,-6,0,0,64300000,0.013997,pre-covid
Andre Benoit,D,COL,2013-14,29,Standard (1-way),900000,L,1,7,0,1,5,79,0.019999999999999962,0,0,0.010000000000000009,-38,2,-6,3,-66,0,-8,-1,-16,126,17,95776,73505,7807,11142,113,74,1,33,7,5,0,1,58,48,9,1,20,16,2,1,32,27,4,1,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,119,95,2,14,21,9,1,5,-6,0,-4,-2,64300000,0.013997,pre-covid
Reilly Smith,F,BOS,2013-14,22,Entry-Level,900000,L,8,9,0,0,33,82,0.12,0.06999999999999995,-0.18,0,271,50,38,16,139,25,11,-1,0,115,19,72355,62998,37,7700,146,116,0,23,20,12,0,6,63,60,0,3,35,34,0,0,41,35,0,4,14,8,0,5,7,3,0,3,0,0,0,0,2,2,0,0,14,13,0,0,31,21,0,8,-4,-4,0,0,64300000,0.013997,pre-covid
Vladimir Tarasenko,F,STL,2013-14,21,Entry-Level,900000,L,7,2,0,0,21,64,0.09999999999999998,0.06999999999999995,-0.06999999999999999,0.020000000000000018,142,31,8,7,87,22,2,2,-1,72,10,58266,48540,1871,6290,136,107,1,22,21,13,0,5,22,20,0,1,32,29,1,0,20,15,0,3,18,9,0,6,7,1,0,4,2,1,0,0,4,3,0,1,9,8,0,0,22,19,0,2,28,28,0,-2,64300000,0.013997,pre-covid
Brett Connolly,F,T.B,2013-14,21,Entry-Level,900000,R,0,0,0,0,-5,11,0.010000000000000009,-0.040000000000000036,0,-0.12,10,-5,2,2,3,-5,1,1,0,4,-1,7932,7006,60,768,12,10,0,2,1,1,0,0,9,9,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,25,24,0,0,27,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64300000,0.013997,pre-covid
Scott Gomez,F,FLA,2013-14,33,Standard (1-way),900000,L,0,2,0,0,-11,46,0.030000000000000027,-0.030000000000000027,-0.11,0.040000000000000036,16,-9,-1,-8,-11,-9,-4,-6,0,32,2,36244,31927,97,3688,56,49,0,7,2,2,0,0,16,16,0,0,20,20,0,0,15,15,0,0,1,1,0,0,0,0,0,0,239,201,3,32,276,247,8,2,16,14,0,1,10,8,0,2,-10,-8,0,-2,64300000,0.013997,pre-covid
Mark Fistric,D,ANA,2013-14,27,Standard (1-way),900000,L,0,1,0,0,8,34,-0.04999999999999999,0,0.010000000000000009,-0.87,-13,9,-4,3,13,6,-4,2,0,0,0,31428,27446,3242,74,21,21,0,0,0,0,0,0,145,129,10,0,5,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,32,0,2,5,3,0,0,-20,-20,0,0,64300000,0.013997,pre-covid
Tom Gilbert,D,FLA,2013-14,30,Standard (1-way),900000,R,2,4,0,0,-5,73,0.050000000000000044,0.020000000000000018,-0.05,0.030000000000000027,52,-2,2,-4,16,-2,1,-3,-7,97,9,93383,76792,3600,9147,93,65,0,20,3,1,0,2,59,55,1,0,16,13,0,2,32,26,1,3,6,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,95,76,1,6,25,19,0,4,-2,4,0,-4,64300000,0.013997,pre-covid
Anders Lee,F,NYI,2013-14,22,Entry-Level,900000,L,2,0,0,0,3,22,0.14999999999999997,0.06000000000000005,-0.19,-0.010000000000000009,83,8,18,5,30,3,11,3,0,37,3,20754,16792,14,3364,68,50,0,14,9,6,0,2,48,43,0,4,9,9,0,0,8,6,0,2,10,8,0,1,4,3,0,1,1,0,1,0,5,4,0,1,2,2,0,0,5,4,0,0,-8,-10,0,0,64300000,0.013997,pre-covid
Drew Shore,F,FLA,2013-14,22,Entry-Level,900000,R,1,0,1,0,-1,24,-0.07,-0.010000000000000009,-0.06,-0.020000000000000018,-42,-2,-12,-3,-12,-1,-6,-1,-2,9,1,17272,13431,2541,1135,23,19,2,2,5,3,1,1,23,23,0,0,6,4,1,1,4,4,0,0,0,0,0,0,0,0,0,0,86,69,8,8,122,99,4,6,5,3,0,1,2,2,0,0,-4,-4,0,0,64300000,0.013997,pre-covid
Brock Nelson,F,NYI,2013-14,21,Entry-Level,900000,L,3,4,0,0,-10,72,0.07000000000000006,0.040000000000000036,-0.09000000000000001,0.020000000000000018,104,-6,10,-3,39,-10,3,-5,-7,98,9,61613,48465,3483,7583,132,97,2,20,14,10,0,3,74,67,0,4,32,26,3,2,23,16,2,4,18,7,2,5,6,2,0,3,191,158,10,18,260,212,17,15,38,26,0,8,12,8,0,4,20,16,0,0,64300000,0.013997,pre-covid
Nick Bjugstad,F,FLA,2013-14,20,Entry-Level,900000,R,0,3,1,1,-14,76,0.040000000000000036,-0.010000000000000009,0.010000000000000009,-0.010000000000000009,66,-14,-11,-14,15,-6,-3,-3,-5,88,5,73959,60364,1398,9222,185,149,2,28,16,15,1,0,117,113,0,2,37,31,1,3,28,21,0,5,19,15,0,3,5,5,0,0,549,425,11,72,574,471,28,21,23,22,0,0,22,18,1,3,4,6,0,-2,64300000,0.013997,pre-covid
Corban Knight,F,CGY,2013-14,22,Entry-Level,900000,R,0,0,0,0,-1,7,-0.08000000000000002,-0.08000000000000002,0,-0.07999999999999996,6,0,-3,-1,4,-1,-2,-1,0,2,1,3333,3215,0,118,4,3,0,1,1,1,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,1,27,26,0,0,4,4,0,0,0,0,0,0,0,0,0,0,64300000,0.013997,pre-covid
Mattias Ekholm,D,NSH,2013-14,23,Entry-Level,900000,L,0,0,0,1,-8,62,-0.020000000000000018,0.010000000000000009,0.05,0.13,11,-16,-7,-5,47,-7,3,0,-8,10,1,62558,55740,4841,828,58,54,0,0,1,1,0,0,42,36,3,1,19,18,1,0,33,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,0,2,8,7,1,0,0,-2,0,0,64300000,0.013997,pre-covid
Evgeny Kuznetsov,F,WSH,2013-14,21,Entry-Level,900000,L,0,2,1,0,-2,17,-0.010000000000000009,-0.040000000000000036,-0.05,-0.020000000000000018,-39,1,-4,0,-47,-3,-5,-2,0,10,3,13743,12473,14,1005,22,16,0,3,3,2,0,0,7,6,0,1,3,3,0,0,7,7,0,0,2,1,0,0,1,0,0,0,5,2,0,3,22,11,0,0,2,2,0,0,6,4,0,2,0,0,0,0,64300000,0.013997,pre-covid
Mark Pysyk,D,BUF,2013-14,21,Entry-Level,900000,R,0,2,0,0,-11,44,-0.010000000000000009,0.030000000000000027,0.010000000000000009,0.050000000000000044,-121,-16,-7,-3,-69,-10,0,-1,-5,40,1,51802,41818,5596,3140,51,38,1,9,1,0,0,0,37,30,3,2,12,6,2,3,19,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,1,5,6,3,0,2,-6,-8,0,0,64300000,0.013997,pre-covid
Jay Beagle,F,WSH,2013-14,27,Standard (1-way),900000,R,0,0,0,0,-9,62,-0.07,-0.02999999999999997,0.06,-0.32999999999999996,-103,-15,-5,-9,-59,-9,-3,-6,-6,-1,0,41795,37892,3201,315,60,55,4,0,4,4,0,0,93,92,0,0,18,17,1,0,7,6,1,0,6,4,1,0,0,0,0,0,296,262,24,7,277,249,7,7,32,27,0,3,5,5,0,0,-14,-12,0,0,64300000,0.013997,pre-covid
Mikael Granlund,F,MIN,2013-14,21,Entry-Level,900000,L,2,10,0,0,0,63,0.040000000000000036,-0.020000000000000018,-0.09999999999999999,0.010000000000000009,80,13,7,4,6,5,-7,0,-3,96,13,65482,51621,1698,9209,104,80,0,16,8,5,0,1,38,38,0,0,27,25,0,2,24,18,0,4,7,3,0,2,4,2,0,1,415,332,14,56,374,306,24,11,46,35,0,4,33,23,0,9,8,2,2,2,64300000,0.013997,pre-covid
Beau Bennett,F,PIT,2013-14,21,Entry-Level,900000,R,1,0,0,0,-3,21,0.09999999999999998,0.07999999999999996,0,0.020000000000000018,39,0,-1,1,22,-2,-5,0,0,21,2,17444,15503,2,1623,27,24,0,3,3,3,0,0,32,31,0,1,2,1,0,0,4,3,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,7,6,0,0,4,3,0,0,8,6,0,0,64300000,0.013997,pre-covid
Ben Hanowski,F,CGY,2013-14,22,Entry-Level,900000,L,0,0,0,0,-2,11,-0.02999999999999997,-0.02999999999999997,-0.2,0.17000000000000004,-2,-2,-1,-1,-4,-2,0,-1,0,2,0,4783,4696,6,74,10,10,0,0,0,0,0,0,13,13,0,0,2,2,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,64300000,0.013997,pre-covid
Jacob Trouba,D,WPG,2013-14,19,Entry-Level,894167,R,0,3,1,0,4,65,-0.030000000000000027,-0.010000000000000009,-0.06,-0.020000000000000018,-43,-7,-20,-9,-3,-4,3,-1,-16,84,7,87502,65925,10823,7581,121,91,3,19,10,6,1,0,95,75,11,3,31,17,5,5,88,62,15,6,8,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,132,89,2,35,19,14,0,3,14,10,0,8,64300000,0.013906,pre-covid
Zemgus Girgensons,F,BUF,2013-14,19,Entry-Level,894167,L,0,0,1,1,-6,70,-0.030000000000000027,0.020000000000000018,0.06999999999999999,-0.040000000000000036,-145,-17,-11,-5,-56,-9,2,2,-10,13,0,64327,53950,7309,1506,115,99,9,3,8,7,1,0,161,154,2,2,25,22,3,0,15,14,0,1,10,9,0,0,1,1,0,0,100,73,16,5,140,94,3,16,43,32,0,7,14,12,1,0,22,20,0,2,64300000,0.013906,pre-covid
Hampus Lindholm,D,ANA,2013-14,19,Entry-Level,894167,L,1,4,0,0,27,78,0.07000000000000006,0.010000000000000009,0.04999999999999999,0,222,40,18,9,90,31,11,7,0,120,10,90940,75552,1859,9185,116,82,1,22,6,5,0,1,54,49,0,2,22,20,0,1,45,42,0,2,4,1,0,1,2,1,0,1,0,0,0,0,1,1,0,0,61,55,3,1,24,20,0,3,-18,-20,2,-2,64300000,0.013906,pre-covid
Matt Dumba,D,MIN,2013-14,18,Entry-Level,894167,R,1,1,0,0,-5,13,0.10999999999999999,0.040000000000000036,-0.08,0.08999999999999997,15,-2,0,-1,3,-4,-1,-1,0,12,3,9710,8214,32,1281,12,9,0,3,1,0,0,1,9,8,0,0,2,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,2,0,0,0,64300000,0.013906,pre-covid
Oscar Klefbom,D,EDM,2013-14,19,Entry-Level,894167,L,0,0,0,0,-6,17,0.010000000000000009,0.010000000000000009,0.13,0.19999999999999996,-22,-6,0,-2,-15,-7,0,-2,1,3,0,16113,14829,634,123,14,12,0,2,1,1,0,0,6,4,1,1,3,3,0,0,9,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,2,2,0,0,6,6,0,0,64300000,0.013906,pre-covid
Sven Baertschi,F,CGY,2013-14,20,Entry-Level,894167,L,1,3,0,0,-4,26,0.010000000000000009,-0.010000000000000009,-0.2,-0.08999999999999997,-11,0,1,3,-25,-3,-1,2,0,10,4,22014,20067,15,1704,30,26,0,3,2,1,0,1,22,22,0,0,9,9,0,0,13,10,0,3,4,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,19,18,0,0,9,6,0,3,10,8,0,0,64300000,0.013906,pre-covid
Cody Ceci,D,OTT,2013-14,19,Entry-Level,894167,R,0,0,0,0,-5,49,-0.020000000000000018,-0.030000000000000027,0.06999999999999998,0.010000000000000009,-29,-8,15,1,-2,-5,11,2,-5,34,3,50527,39771,4737,3940,82,63,2,9,3,2,0,0,45,39,3,1,12,9,0,1,15,13,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,40,1,6,6,6,0,0,-6,-4,0,0,64300000,0.013906,pre-covid
Jamie Oleksiak,D,DAL,2013-14,20,Entry-Level,894167,L,0,0,0,0,-3,7,-0.12999999999999995,-0.010000000000000009,-0.07999999999999999,-0.050000000000000044,-14,-6,-3,-2,3,-3,1,-1,-1,8,0,7472,5970,723,336,5,4,0,1,0,0,0,0,16,12,1,0,1,1,0,0,7,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,1,0,0,0,0,0,-2,0,0,64300000,0.013906,pre-covid
J.T. Miller,F,NYR,2013-14,20,Entry-Level,894167,L,0,2,0,0,-3,30,0.020000000000000018,-0.020000000000000018,-0.08,0.06000000000000005,37,-1,0,1,11,-5,-6,-2,0,21,5,20615,18711,7,1441,46,38,0,4,3,3,0,0,44,43,0,0,11,10,0,1,7,7,0,0,2,2,0,0,0,0,0,0,26,23,0,1,25,21,0,0,17,16,0,0,3,1,0,2,-2,-2,0,-2,64300000,0.013906,pre-covid
Filip Forsberg,F,NSH,2013-14,18,Entry-Level,894167,R,1,3,0,0,-8,13,0.10000000000000003,0,0,0.07000000000000006,-6,-3,1,-1,-23,-8,-3,-3,0,17,4,8896,7340,0,1443,20,16,0,3,1,0,0,0,6,6,0,0,6,5,0,1,6,2,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,1,0,3,-2,-2,0,0,64300000,0.013906,pre-covid
Olli Maatta,D,PIT,2013-14,18,Entry-Level,894167,L,3,3,1,0,10,78,0.020000000000000018,0.030000000000000027,0.049999999999999996,0.020000000000000018,70,13,-4,3,59,7,3,-1,-4,70,9,86575,72654,5020,5671,119,92,1,17,9,6,0,3,41,35,3,1,10,8,0,1,35,31,1,3,7,3,1,3,5,3,0,2,0,0,0,0,0,0,0,0,112,90,1,8,20,15,0,3,10,6,0,4,64300000,0.013906,pre-covid
Morgan Rielly,D,TOR,2013-14,19,Entry-Level,894167,L,1,11,0,0,-13,73,0.07,0.020000000000000018,0.1,-0.020000000000000018,-93,4,-9,3,-167,-7,-15,-1,-1,74,15,77238,66390,548,8233,96,75,1,13,2,1,0,1,96,90,0,2,38,30,0,4,71,61,0,7,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,92,89,0,1,25,14,0,11,0,2,0,-4,64300000,0.013906,pre-covid
Rickard Rakell,F,ANA,2013-14,20,Entry-Level,894167,R,1,1,0,0,-5,18,0.050000000000000044,0.07000000000000006,0.2,0.06999999999999995,37,-2,6,3,28,-4,5,1,0,6,1,12658,11773,112,327,22,22,0,0,0,0,0,0,21,21,0,0,5,5,0,0,4,4,0,0,4,4,0,0,0,0,0,0,95,94,0,0,99,94,0,0,4,4,0,0,4,4,0,0,2,2,0,0,64300000,0.013906,pre-covid
Mika Zibanejad,F,OTT,2013-14,20,Entry-Level,894167,R,3,5,0,0,-15,69,0.06999999999999995,0.020000000000000018,-0.03,0.020000000000000018,60,-3,19,-1,-2,-8,7,-2,-1,76,9,59198,47612,1329,7510,153,119,1,20,16,11,0,3,118,110,0,3,31,25,2,3,18,15,0,3,17,10,0,4,5,3,0,1,183,150,0,19,214,159,11,7,28,22,0,2,17,12,0,4,16,16,0,-2,64300000,0.013906,pre-covid
Jonathan Huberdeau,F,FLA,2013-14,20,Entry-Level,894167,L,2,3,0,0,-5,69,0.07000000000000006,0,0.07,0.040000000000000036,86,1,3,-5,2,-3,-1,-3,0,70,2,64853,54306,106,7748,108,92,0,12,9,7,0,0,73,71,0,0,32,31,0,0,21,17,0,3,15,10,0,3,5,3,0,0,5,4,0,0,6,5,0,0,23,21,0,0,19,15,0,2,40,42,2,-4,64300000,0.013906,pre-covid
Ryan Murray,D,CBJ,2013-14,19,Entry-Level,894167,L,3,5,0,1,3,66,0.040000000000000036,0.040000000000000036,0.06000000000000001,-0.010000000000000009,10,0,2,1,-6,4,-3,2,-12,96,11,78688,61353,6859,7777,62,40,2,19,4,1,0,3,26,22,3,0,12,10,0,1,26,23,0,2,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,97,74,3,15,17,10,1,4,-4,-2,0,-4,64300000,0.013906,pre-covid
Tom Wilson,F,WSH,2013-14,19,Entry-Level,894167,R,1,0,0,0,1,82,-0.02999999999999997,-0.02999999999999997,-0.17,-0.17999999999999994,-65,2,-3,-1,-69,1,-4,-1,0,2,1,39057,38422,24,446,63,62,0,1,3,2,0,1,197,196,0,0,17,17,0,0,10,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,13,0,0,7,7,0,0,-17,-15,0,0,64300000,0.013906,pre-covid
