player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Jason Akeson,F,PHI,2012-13,22,Entry-Level,715000,R,0,0,0,0,2,1,0.13999999999999996,0.07999999999999996,0,0,-3,2,1,0,-3,2,1,0,0,0,0,743,743,0,0,2,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,0.011917,pre-covid
Chris VandeVelde,F,EDM,2012-13,25,Standard (2-way),714000,L,0,0,0,0,-3,11,-0.12999999999999995,-0.08000000000000002,-0.13,0,-17,-6,-6,-4,-13,-3,-3,-1,-3,0,0,4652,3992,632,0,7,7,0,0,0,0,0,0,12,12,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,21,18,3,0,23,20,0,0,3,1,0,0,0,0,0,0,-2,-2,0,0,60000000,0.0119,pre-covid
Matt Calvert,F,CBJ,2012-13,22,Entry-Level,712500,L,0,0,1,0,-9,42,0.010000000000000009,0.04999999999999999,0.009999999999999995,0,-11,-13,-3,-5,2,-11,0,-3,-1,13,0,35732,30914,2855,1030,63,53,4,2,9,7,1,0,57,53,3,0,17,16,0,1,6,4,0,2,4,4,0,0,2,2,0,0,2,2,0,0,4,4,0,0,24,20,0,3,7,7,0,0,2,6,0,0,60000000,0.011875,pre-covid
Matt Halischuk,F,NSH,2012-13,24,Standard (1-way),712500,R,0,0,0,0,1,36,-0.06,-0.02999999999999997,0.020000000000000004,-0.44999999999999996,-37,-4,1,-6,-10,2,8,-1,-5,0,0,25813,23588,1853,169,51,50,1,0,5,5,0,0,33,33,0,0,13,13,0,0,12,12,0,0,5,4,1,0,2,2,0,0,2,1,0,0,4,3,0,1,21,17,0,1,6,6,0,0,-6,-6,0,0,60000000,0.011875,pre-covid
Kyle Clifford,F,L.A,2012-13,21,Entry-Level,710000,L,0,0,0,0,0,48,-0.020000000000000018,-0.029999999999999916,0.03,0.06999999999999995,9,0,10,1,11,0,9,1,-1,9,0,30546,28256,1237,757,56,53,1,1,7,7,0,0,155,152,2,0,12,8,3,0,8,8,0,0,9,8,1,0,2,2,0,0,1,0,1,0,8,8,0,0,12,8,0,3,7,6,0,0,-8,-8,0,0,60000000,0.011833,pre-covid
Zac Dalpe,F,CAR,2012-13,22,Entry-Level,704167,R,0,0,0,0,-7,10,0.039999999999999925,0.010000000000000009,0,-0.05999999999999994,23,-7,1,-3,14,-7,0,-3,0,5,0,7381,6631,0,524,18,16,0,1,1,1,0,0,14,14,0,0,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,2,0,0,4,4,0,0,2,1,0,0,4,4,0,0,60000000,0.011736,pre-covid
Riley Nash,F,CAR,2012-13,23,Entry-Level,704166,R,0,0,0,0,-4,32,0.010000000000000009,0.010000000000000009,0,-0.08999999999999997,-2,-5,-3,-2,-6,-4,-2,-1,-1,7,0,24577,22429,474,1468,36,36,0,0,4,4,0,0,36,33,1,1,31,30,1,0,3,3,0,0,4,4,0,0,2,2,0,0,128,120,2,5,161,147,1,4,10,10,0,0,5,5,0,0,0,0,2,-2,60000000,0.011736,pre-covid
Derek Meech,D,WPG,2012-13,28,Standard (2-way),700000,L,0,0,0,0,0,16,-0.03999999999999998,-0.02999999999999997,-0.23,-0.06000000000000005,-38,0,-7,-2,-36,1,-6,-1,0,0,0,14109,13287,188,364,5,5,0,0,0,0,0,0,24,24,0,0,1,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,0,0,-2,-2,0,0,60000000,0.011667,pre-covid
Jeff Halpern,F,MTL,2012-13,36,35+ (1-way),700000,R,0,0,0,0,-7,46,-0.10000000000000003,-0.030000000000000027,-0.04000000000000001,0.16000000000000003,-68,-19,-20,-10,-9,-7,-6,-3,-11,1,0,28109,21905,5491,79,26,21,5,0,1,1,0,0,56,51,4,1,15,10,5,0,4,2,2,0,0,0,0,0,0,0,0,0,208,162,38,1,163,113,2,4,22,17,0,0,2,2,0,0,8,10,-2,0,60000000,0.011667,pre-covid
Cam Barker,D,VAN,2012-13,26,Standard (1-way),700000,L,0,0,0,0,-3,14,-0.030000000000000027,-0.040000000000000036,0.030000000000000013,-0.13,-1,-3,0,1,-3,-3,1,1,0,1,0,11927,11327,278,243,19,17,0,0,0,0,0,0,16,15,0,0,0,0,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,2,2,0,0,-2,-2,0,0,60000000,0.011667,pre-covid
Matt Taormina,D,T.B,2012-13,25,Standard (2-way),700000,L,0,0,0,0,-1,2,0.010000000000000009,-0.030000000000000027,0,0.4,-4,-1,-3,0,-5,-1,-3,0,0,1,0,1997,1904,0,93,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,60000000,0.011667,pre-covid
Bobby Sanguinetti,D,CAR,2012-13,24,Standard (2-way),700000,R,0,1,0,0,-6,37,0.040000000000000036,0.06999999999999995,0.09000000000000001,-0.039999999999999925,42,-8,-6,-2,62,-6,2,-2,-3,10,1,32751,28273,2301,1287,48,42,2,1,2,2,0,0,50,45,5,0,12,9,3,0,12,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,31,0,3,4,2,0,1,12,12,2,0,60000000,0.011667,pre-covid
Scott Gomez,F,S.J,2012-13,32,Standard (1-way),700000,L,0,8,0,0,-10,39,0.06999999999999995,0.010000000000000009,-0.18,-0.050000000000000044,49,-1,8,0,-7,-8,-1,-3,0,50,7,31669,26031,28,5083,58,40,0,15,2,2,0,0,4,4,0,0,20,16,0,2,21,14,0,7,7,4,0,1,1,1,0,0,181,135,0,33,143,108,2,0,11,11,0,0,13,5,0,8,-4,-4,0,0,60000000,0.011667,pre-covid
Colin McDonald,F,NYI,2012-13,27,Standard (2-way),700000,R,1,0,0,0,1,45,-0.010000000000000009,0,0.01999999999999999,-0.020000000000000018,26,-1,7,-2,28,-3,3,-3,-2,4,2,30709,29808,472,162,82,79,0,1,7,5,0,1,120,119,0,1,6,6,0,0,13,12,0,1,9,6,0,1,3,1,0,1,4,3,1,0,4,4,0,0,9,9,0,0,10,9,0,0,7,2,0,5,60000000,0.011667,pre-covid
Thomas Hickey,D,NYI,2012-13,23,Standard (2-way),700000,L,0,0,0,0,7,39,0.040000000000000036,0.08000000000000007,0.11000000000000001,-0.16000000000000003,75,4,6,-6,103,10,8,-2,-5,1,0,39451,36196,2421,131,40,37,0,0,1,0,0,0,27,21,3,1,13,11,1,0,17,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,1,0,3,3,0,0,2,-4,0,0,60000000,0.011667,pre-covid
Brad Malone,F,COL,2012-13,23,Entry-Level,700000,L,0,0,0,0,-7,13,-0.030000000000000027,-0.020000000000000018,0.010000000000000009,-0.91,-10,-8,-1,1,-10,-7,-1,1,-1,0,0,6855,6565,229,13,10,10,0,0,1,1,0,0,39,38,0,0,6,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22,20,2,0,24,23,0,0,3,3,0,0,1,1,0,0,-4,-4,0,0,60000000,0.011667,pre-covid
Benn Ferriero,F,NYR,2012-13,25,Standard (2-way),700000,R,0,0,0,0,0,4,0.13,0.12,-0.19,0.050000000000000044,17,0,-1,0,17,0,-1,0,0,1,0,2306,2149,45,112,4,4,0,0,0,0,0,0,4,4,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,7,0,0,2,2,0,0,1,1,0,0,0,0,0,0,60000000,0.011667,pre-covid
Mats Zuccarello,F,NYR,2012-13,24,Standard (1-way),700000,L,0,4,0,1,8,15,0.13,0.07999999999999996,1,0.040000000000000036,79,13,7,4,57,10,5,4,1,24,3,14782,12408,9,2061,27,23,0,4,3,3,0,0,27,26,0,1,6,6,0,0,5,3,0,2,3,2,0,1,1,1,0,0,0,0,0,0,4,3,0,0,15,15,0,0,5,3,1,1,-2,0,0,-2,60000000,0.011667,pre-covid
Jay Harrison,D,CAR,2012-13,29,Standard (1-way),700000,L,0,1,0,0,-10,47,-0.07000000000000006,-0.020000000000000018,-0.030000000000000013,-0.10999999999999999,-86,-25,-13,-12,5,-13,-7,-7,-15,8,-2,56140,47177,5701,1407,54,49,0,3,3,2,0,0,83,77,4,1,12,10,1,0,24,21,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110,81,0,9,7,6,0,0,-28,-24,-4,0,60000000,0.011667,pre-covid
Keaton Ellerby,D,L.A,2012-13,23,Standard (1-way),700000,L,0,0,0,0,3,44,-0.06000000000000005,-0.020000000000000018,0,0.15000000000000002,-25,-1,14,1,11,0,11,1,-3,0,0,38214,33062,4137,300,23,22,1,0,0,0,0,0,74,64,6,0,5,1,3,0,21,17,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,0,1,3,3,0,0,-14,-14,-2,0,60000000,0.011667,pre-covid
Zack Smith,F,OTT,2012-13,24,Standard (1-way),700000,L,0,2,0,0,-11,48,0,0,-0.03,-0.010000000000000009,15,-7,-7,0,25,-6,-2,0,-1,24,3,43626,38790,1369,1651,94,84,1,5,4,4,0,0,97,92,1,2,22,21,0,0,21,20,1,0,7,5,0,0,1,1,0,0,379,322,22,17,352,290,8,11,22,15,0,1,11,8,0,2,-4,-4,0,0,60000000,0.011667,pre-covid
Nick Bonino,F,ANA,2012-13,24,Standard (1-way),700000,L,3,2,0,0,-1,27,-0.009999999999999953,-0.04999999999999999,-0.12,0,0,5,-2,4,-16,-4,-2,-1,-2,43,11,25736,20209,1886,2891,37,29,0,7,5,4,0,1,11,11,0,0,16,13,1,1,8,7,0,1,0,0,0,0,0,0,0,0,138,118,6,10,157,123,17,10,49,41,1,6,8,5,0,2,0,-6,0,4,60000000,0.011667,pre-covid
Akim Aliu,F,CGY,2012-13,23,Standard (2-way),695000,R,0,0,0,0,-2,5,-0.07,-0.08000000000000002,0,-0.25,-18,-2,-2,0,-20,-2,-2,0,0,2,0,3259,3032,0,206,2,2,0,0,0,0,0,0,5,5,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,60000000,0.011583,pre-covid
Dmitry Orlov,D,WSH,2012-13,20,Entry-Level,690000,L,0,0,0,0,5,5,-0.010000000000000009,0,0.8200000000000001,-0.81,-10,5,-1,0,-10,5,-1,0,0,-1,0,4483,4180,67,229,1,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,60000000,0.0115,pre-covid
Brandon McMillan,F,ANA,2012-13,22,Entry-Level,687500,L,0,0,0,0,-1,6,-0.06999999999999995,-0.020000000000000018,-0.04999999999999999,0,-15,-2,0,0,-9,-1,0,0,-1,0,0,3147,2776,243,0,2,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,14,13,0,0,1,1,0,0,1,1,0,0,2,2,0,0,60000000,0.011458,pre-covid
Zach Redmond,D,WPG,2012-13,23,Entry-Level,687500,R,0,1,1,0,0,8,0.12,0.09999999999999998,0.38,0.010000000000000009,30,0,2,-1,24,-1,2,-1,1,3,0,9398,7787,655,629,13,9,2,2,1,0,1,0,12,11,1,0,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,3,2,0,0,-12,-12,0,0,60000000,0.011458,pre-covid
Ryan White,F,MTL,2012-13,24,Standard (1-way),687500,R,0,0,0,0,0,26,-0.10000000000000003,-0.07,0.04999999999999999,-0.97,-39,-3,0,-3,-32,-1,0,-1,-4,0,0,14683,13012,1390,14,16,14,2,0,1,1,0,0,50,48,2,0,7,7,0,0,6,6,0,0,3,2,1,0,1,1,0,0,91,74,11,2,76,65,1,1,15,11,0,2,0,0,0,0,-27,-25,-2,0,60000000,0.011458,pre-covid
Brendan Gallagher,F,MTL,2012-13,20,Entry-Level,685000,R,4,1,0,0,3,44,0.12,0.06999999999999995,0.13,0.020000000000000018,200,19,30,16,124,11,14,11,0,72,7,36598,30157,96,5671,117,99,0,18,15,12,0,3,44,42,0,2,17,16,0,1,8,8,0,0,13,7,0,6,4,2,0,2,8,6,0,1,17,13,0,1,33,33,0,0,13,12,0,1,10,6,0,0,60000000,0.011417,pre-covid
Kyle Chipchura,F,ARI,2012-13,26,Standard (1-way),675000,L,0,0,0,0,1,46,0,-0.010000000000000009,-0.12,0.15000000000000002,6,1,-8,-4,-1,0,-9,-4,0,3,0,26759,25773,78,426,37,31,0,0,5,4,0,0,61,61,0,0,14,14,0,0,10,10,0,0,1,0,0,0,1,0,0,0,126,119,0,1,135,130,0,0,7,6,0,0,9,8,0,0,10,10,0,0,60000000,0.01125,pre-covid
Tim Kennedy,F,S.J,2012-13,26,Standard (2-way),675000,L,0,0,0,0,-3,13,0,0,-0.18,-0.06999999999999995,-2,-3,-2,-2,-7,-2,-2,-2,0,5,-1,10601,9753,21,796,24,21,0,3,2,2,0,0,22,20,0,1,9,8,0,1,6,6,0,0,1,1,0,0,0,0,0,0,3,0,0,3,7,4,2,0,4,4,0,0,0,0,0,0,2,2,0,0,60000000,0.01125,pre-covid
Craig Adams,F,PIT,2012-13,35,Standard (1-way),675000,R,0,0,1,0,0,48,-0.2,-0.07,-0.010000000000000009,-0.2799999999999999,-116,-16,-15,-5,-23,-4,-2,-1,-12,1,0,32146,23987,6827,92,46,39,3,1,3,1,0,0,107,98,8,0,5,3,2,0,7,6,1,0,4,2,0,0,3,1,0,0,51,35,12,0,47,22,1,1,37,24,0,0,6,6,0,0,4,6,-4,0,60000000,0.01125,pre-covid
Dalton Prout,D,CBJ,2012-13,22,Entry-Level,666667,R,0,1,0,0,15,28,-0.07,-0.03999999999999998,-0.09000000000000001,0.12,-60,12,-3,4,-44,11,-5,3,-3,2,1,31128,28548,1537,74,16,13,0,0,1,1,0,0,51,47,1,0,6,5,1,0,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,0,0,6,4,0,1,-6,-4,0,0,60000000,0.011111,pre-covid
Greg Pateryn,D,MTL,2012-13,22,Entry-Level,662500,R,0,0,0,0,0,3,-0.09999999999999998,-0.08999999999999997,0,-1,0,0,1,0,0,0,1,0,0,0,0,1728,1610,0,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,60000000,0.011042,pre-covid
Eric Gelinas,D,N.J,2012-13,21,Entry-Level,660000,L,0,0,0,0,-1,1,-0.020000000000000018,-0.08000000000000007,0,0,1,-1,-1,-1,1,-1,-1,-1,0,0,0,959,905,0,54,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,0.011,pre-covid
Matt Bartkowski,D,BOS,2012-13,24,Standard (2-way),660000,L,0,0,0,0,-1,11,0.040000000000000036,0.039999999999999925,0.21000000000000002,-0.33,3,0,3,1,5,0,3,1,0,0,0,8899,8572,103,7,9,9,0,0,0,0,0,0,11,10,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,0,0,-4,-4,0,0,60000000,0.011,pre-covid
Taylor Beck,F,NSH,2012-13,21,Entry-Level,660000,R,1,1,0,0,0,16,0.10000000000000003,0.03999999999999998,0,0.06999999999999995,37,2,3,-2,9,2,5,-2,0,29,1,15450,13482,0,1777,39,36,0,3,3,2,0,1,13,13,0,0,3,2,0,0,5,5,0,0,2,2,0,0,0,0,0,0,6,4,0,2,3,3,0,0,11,11,0,0,4,3,0,1,2,2,0,0,60000000,0.011,pre-covid
Nick Petrecki,D,S.J,2012-13,22,Standard (2-way),650000,L,0,0,0,0,0,1,-0.12,-0.16999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,60000000,0.010833,pre-covid
James Wright,F,WPG,2012-13,22,Standard (2-way),650000,L,0,0,0,0,-5,38,-0.12,-0.04999999999999999,-0.07,0.050000000000000044,-79,-8,-3,-2,-35,-5,2,0,-2,1,0,26446,22838,3149,49,32,29,3,0,2,2,0,0,43,41,2,0,12,10,2,0,4,4,0,0,2,2,0,0,0,0,0,0,22,19,3,0,24,18,0,0,17,14,0,0,3,3,0,0,16,12,0,2,60000000,0.010833,pre-covid
Adam Hall,F,PHI,2012-13,31,Standard (1-way),650000,R,0,0,0,0,0,37,-0.15999999999999998,-0.08999999999999997,-0.010000000000000009,-0.64,-87,-7,-10,-1,-36,-2,1,2,-4,0,0,23381,18733,4196,117,34,30,4,0,0,0,0,0,59,58,1,0,11,10,1,0,6,6,0,0,2,2,0,0,0,0,0,0,141,94,40,2,110,70,2,7,26,16,1,1,4,3,0,0,4,6,-4,2,60000000,0.010833,pre-covid
Jonathon Blum,D,NSH,2012-13,23,Standard (2-way),650000,R,0,0,0,0,-1,35,0.020000000000000018,0,-0.08,-0.1100000000000001,-10,-2,13,2,-27,0,7,0,-2,17,0,30029,26675,232,2249,26,20,0,6,1,1,0,0,32,31,0,1,10,9,0,1,12,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,1,6,6,0,0,-2,-2,0,0,60000000,0.010833,pre-covid
Blair Jones,F,CGY,2012-13,25,Standard (1-way),650000,R,0,0,0,0,-6,15,-0.08000000000000002,-0.06,-0.08000000000000002,-1,-21,-7,-2,-2,-15,-6,-2,-2,-1,0,0,9668,8917,583,13,22,22,0,0,0,0,0,0,22,22,0,0,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,58,53,3,0,51,42,0,4,9,6,0,1,1,1,0,0,-2,-2,-2,0,60000000,0.010833,pre-covid
Oliver Lauridsen,D,PHI,2012-13,23,Entry-Level,650000,L,0,0,0,0,0,15,-0.03999999999999998,0.010000000000000009,-0.04000000000000001,-0.2,-11,0,0,3,-3,0,0,3,0,1,0,13621,12437,716,192,15,15,0,0,2,2,0,0,36,30,5,1,0,0,0,0,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,1,1,1,1,0,0,-14,-12,0,-2,60000000,0.010833,pre-covid
Alexandre Bolduc,F,ARI,2012-13,27,Standard (2-way),650000,L,0,0,0,0,-4,14,-0.040000000000000036,-0.030000000000000027,0,-0.93,8,-4,-1,-1,6,-4,-1,-1,0,0,0,6406,6281,0,29,17,17,0,0,0,0,0,0,21,21,0,0,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,0,7,7,0,0,14,13,0,0,3,3,0,0,0,0,0,0,2,2,0,0,60000000,0.010833,pre-covid
Andre Benoit,D,OTT,2012-13,28,Standard (2-way),650000,L,1,1,0,1,1,33,0.06999999999999995,0.030000000000000027,-0.06000000000000001,0.020000000000000018,85,3,14,0,56,0,4,-3,-1,44,6,32507,27384,1175,3037,50,36,0,11,3,2,0,1,29,24,2,2,7,6,0,1,17,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,49,0,1,7,4,0,1,-4,-4,0,2,60000000,0.010833,pre-covid
Jack Hillen,D,WSH,2012-13,26,Standard (1-way),650000,L,0,0,0,0,5,23,0.010000000000000009,0.030000000000000027,0.12000000000000001,0.08000000000000007,-21,7,-2,0,-14,8,-2,0,0,6,0,24305,22001,1145,229,28,26,0,1,3,3,0,0,10,10,0,0,2,2,0,0,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,1,6,6,0,0,-10,-8,0,0,60000000,0.010833,pre-covid
Matt Irwin,D,S.J,2012-13,24,Standard (2-way),650000,L,4,2,0,0,-5,38,0.06000000000000005,0.040000000000000036,-0.09,0.010000000000000009,145,10,12,1,95,4,10,-1,0,55,9,43550,38066,455,4012,79,53,0,19,6,2,0,4,39,37,1,0,16,14,0,1,29,27,0,1,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,65,54,2,2,6,5,0,1,-2,-4,0,2,60000000,0.010833,pre-covid
Chris Porter,F,STL,2012-13,28,Standard (2-way),650000,L,0,0,0,0,5,29,-0.06000000000000005,-0.030000000000000027,-0.04000000000000001,-0.12,-2,2,-1,1,15,6,1,3,-3,2,0,20246,17973,1544,225,46,45,0,1,2,2,0,0,65,62,1,1,5,5,0,0,2,1,1,0,2,2,0,0,0,0,0,0,25,24,0,0,33,31,0,1,5,5,0,0,6,6,0,0,4,4,0,0,60000000,0.010833,pre-covid
Chris Conner,F,ARI,2012-13,28,Standard (2-way),650000,L,0,0,0,0,3,12,-0.020000000000000018,-0.050000000000000044,0,-0.16000000000000003,-7,3,-1,-1,-8,3,0,-1,0,0,0,8190,7937,0,163,15,15,0,0,1,1,0,0,15,15,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,5,0,0,1,1,0,0,6,6,0,0,60000000,0.010833,pre-covid
Aaron Johnson,D,BOS,2012-13,29,Standard (2-way),650000,L,0,0,0,0,0,10,0.039999999999999925,0.039999999999999925,0.15,-0.8,24,-1,0,0,21,0,0,0,-1,0,0,8922,8253,568,6,8,8,0,0,0,0,0,0,18,18,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,-8,-8,0,0,60000000,0.010833,pre-covid
Rob Klinkhammer,F,ARI,2012-13,25,Standard (2-way),650000,L,1,0,0,0,7,22,0.050000000000000044,0.050000000000000044,-0.1,0.16000000000000003,10,7,5,3,11,7,5,3,-1,5,1,16144,15562,159,263,34,31,0,3,5,4,0,1,65,63,0,0,5,5,0,0,1,1,0,0,3,3,0,0,1,1,0,0,2,2,0,0,0,0,0,0,6,5,0,1,6,6,0,0,-2,0,0,0,60000000,0.010833,pre-covid
Marco Scandella,D,MIN,2012-13,22,Entry-Level,643333,L,0,0,0,0,-2,6,-0.020000000000000018,0.020000000000000018,0.13,-0.5,-1,-2,4,1,1,-1,4,1,-1,0,0,5193,4672,409,13,7,7,0,0,1,1,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,60000000,0.010722,pre-covid
Andrew Desjardins,F,S.J,2012-13,25,Standard (1-way),640000,L,0,0,0,0,-5,42,-0.09000000000000002,-0.040000000000000036,-0.060000000000000005,-0.31999999999999995,-56,-9,-2,-4,-30,-6,-1,-2,-4,0,1,25512,22579,2756,57,51,50,0,0,2,2,0,0,53,52,1,0,5,5,0,0,11,11,0,0,6,5,0,0,0,0,0,0,39,29,8,1,33,17,0,2,27,21,0,0,1,1,0,0,-4,0,-4,0,60000000,0.010667,pre-covid
David Ullstrom,F,NYI,2012-13,23,Entry-Level,637500,L,0,0,0,0,-1,20,-0.040000000000000036,-0.010000000000000009,-0.08,-0.06000000000000005,-4,-2,3,-1,-2,-1,4,-1,0,3,0,11398,10963,13,196,28,26,0,2,2,2,0,0,23,21,0,1,3,3,0,0,5,3,0,0,4,3,0,1,0,0,0,0,10,10,0,0,8,8,0,0,1,1,0,0,3,3,0,0,0,0,0,0,60000000,0.010625,pre-covid
Jim O'Brien,F,OTT,2012-13,23,Standard (1-way),637500,R,1,0,0,0,-2,29,-0.11000000000000004,-0.020000000000000018,-0.13,-0.010000000000000009,-50,-6,-9,-4,6,0,-1,0,-5,3,1,19870,15552,3448,191,38,36,0,2,5,4,0,1,30,26,3,1,9,8,1,0,6,4,2,0,3,2,0,1,2,1,0,1,100,70,25,1,119,73,0,9,13,9,0,2,1,1,0,0,-2,-2,0,0,60000000,0.010625,pre-covid
Brad Staubitz,F,ANA,2012-13,27,Standard (1-way),637500,R,0,0,0,0,0,15,-0.10999999999999999,-0.12,0,-0.75,-16,0,2,0,-16,0,2,0,0,0,0,5593,5580,0,13,5,5,0,0,1,1,0,0,31,31,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,1,0,0,-9,-9,0,0,60000000,0.010625,pre-covid
Carl Hagelin,F,NYR,2012-13,23,Entry-Level,637500,L,1,0,0,0,16,48,0.06000000000000005,0.050000000000000044,0.04000000000000001,0.010000000000000009,75,4,0,-3,93,15,9,5,-7,16,1,49842,43990,1935,2788,132,126,1,3,10,9,0,1,49,44,2,1,13,9,3,0,20,16,0,3,8,5,0,3,1,1,0,0,7,4,3,0,10,5,0,3,28,22,0,2,14,14,0,0,26,22,0,4,60000000,0.010625,pre-covid
Kaspars Daugavins,F,BOS,2012-13,24,Standard (1-way),635000,L,0,1,0,0,-9,25,-0.030000000000000027,0.030000000000000027,-0.03,0.20999999999999996,-12,-9,-3,-4,13,-7,1,-3,-2,3,1,16522,13700,2352,112,36,35,0,1,1,1,0,0,23,23,0,0,13,10,2,0,10,8,2,0,3,3,0,0,0,0,0,0,9,8,0,0,9,5,0,0,10,7,0,0,3,2,0,1,2,2,0,0,60000000,0.010583,pre-covid
