player,position,team,age,shoots_catches,season,games_played,cap_hit,type,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,std_all_icetime,std_5on5_icetime,std_5on4_icetime,std_4on5_icetime,std_power_play_goals,std_shorthanded_goals,std_power_play_assists,std_shorthanded_assists,std_plus_minus
Joel Kellman,F,S.J,26,L,2020-21,7,750000,Standard (2-way),-0.00999999999999995,-0.01999999999999996,0.06000000000000001,-0.86,2.4085637823371986,-0.8028545941123997,-1.6057091882247994,-0.8028545941123997,5.209840810419681,0,-1.7366136034732274,0,10.437109723461194,10.419681620839363,0,0,0.8028545941123997,0.8683068017366137,0,0,4.014272970561998,4.341534008683068,0,0,2.4085637823371986,2.6049204052098407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.67707404103479,21.70767004341534,27.906976744186046,0,22.47992863514719,24.31259044862518,0,0,1.6057091882247994,1.7366136034732274,0,0,0.8028545941123997,0.8683068017366137,0,0,-4,-4,0,0,-1.256376875016096,-1.2922671298793327,-0.7769169052159454,-0.715402878815644,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Vinni Lettieri,F,ANA,25,R,2020-21,5,750000,Standard (2-way),0.01,-0.04999999999999999,0,0.07999999999999996,1.8867924528301887,-2.8301886792452833,-1.8867924528301887,0,-3.3686837180286964,-3.3686837180286964,-2.245789145352464,0,6.603773584905661,7.860262008733624,NA,0,0,0,NA,0,8.49056603773585,10.106051154086089,NA,0,1.8867924528301887,1.122894572676232,NA,6.451612903225806,0.9433962264150944,1.122894572676232,NA,0,0,0,NA,0,0,0,NA,0,1.8867924528301887,2.245789145352464,NA,0,2.8301886792452833,3.3686837180286964,NA,0,0.9433962264150944,1.122894572676232,NA,0,0,0,NA,0,0,0,0,0,-1.27864415447588,-1.3319223452262092,-0.6496126889856481,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.2529322448699192
Mark Pysyk,D,DAL,28,R,2020-21,36,750000,Standard (1-way),0.02000000000000001,0.05000000000000004,0.04999999999999999,0.12,6.690920594748498,0.2847200253084467,0.9965200885795634,0.5694400506168934,8.751279426816785,0.6141248720573184,1.0747185261003072,0.9211873080859775,7.26036064536539,7.830092118730809,0,0,0.42708003796267,0.46059365404298874,0,0,5.12496045555204,5.527123848515864,0,0,0.85416007592534,0.9211873080859775,0,0,1.9930401771591268,2.1494370522006143,0,0,0.5694400506168934,0.6141248720573184,0,0,0.2847200253084467,0.3070624360286592,0,0,0,0,0,0,0,0,0,0,2.2777602024675736,2.1494370522006143,0,0,0.14236001265422335,0.1535312180143296,0,0,-14,-16,0,0,-0.5628911236967137,-0.4779852504905968,-0.7645894950781884,-0.28036441596654693,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.5959362878472604
Joey Anderson,F,TOR,22,R,2020-21,1,750000,Standard (2-way),-0.12,-0.09000000000000002,0,0,-25,6.25,0,0,-18.94736842105263,6.315789473684211,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,6.25,6.315789473684211,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,6.25,6.315789473684211,NA,NA,18.75,18.94736842105263,NA,NA,0,0,NA,NA,-2,-2,0,0,-1.3866471267059703,-1.4431256937946846,-0.7818952823869626,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.12434265855993838
Jake Evans,F,MTL,24,R,2020-21,47,750000,Standard (2-way),-0.10000000000000003,-0.04000000000000003,0,0.17000000000000004,-4.636257450058403,-1.5094791697864567,-2.156398813980652,-1.2938392883883914,2.7302275189599134,0,-0.5200433369447454,-0.2600216684723727,5.930096738446794,6.1105092091007585,5.296343001261034,0,0.32345982209709784,0.2600216684723727,0.7566204287515763,0,8.517775315223576,9.750812567713975,2.269861286254729,0,1.2938392883883914,1.1700975081256773,1.5132408575031526,0,1.7251190511845218,1.6901408450704225,2.269861286254729,0,0.32345982209709784,0,1.5132408575031526,0,0.10781994069903261,0,0.7566204287515763,0,21.995267902602656,20.801733477789817,27.238335435056747,37.30569948186529,21.77962802120459,19.63163596966414,0,223.8341968911917,2.8033184581748483,2.990249187432286,0,0,1.078199406990326,1.0400866738894907,0.7566204287515763,0,10,10,0,0,-0.29285035887079963,-0.29903054463798995,-0.7361416255295187,0.6584027933393996,-0.5192603503412712,1.2914725014361998,-0.5564074187068156,1.3935089161867764,0.2186613844174028
Corey Perry,F,MTL,35,R,2020-21,49,750000,35+ (1-way),0.04999999999999993,-0.04000000000000003,-0.29,-0.01,6.595528706890149,0.8912876630932633,-0.3565150652373053,0.267386298927979,0.976992431324066,-0.10855471459156288,-0.4342188583662515,0.21710942918312576,5.525983511178233,4.993516871211893,0,6.3901888010327585,0.802158896783937,0.6513282875493773,0,0.5809262546393417,4.991210913322275,5.970509302535959,0,0.5809262546393417,1.3369314946398951,1.3026565750987547,0,1.1618525092786833,1.4260602609492212,1.5197660042818804,0,0.5809262546393417,0.802158896783937,0.4342188583662515,0,1.7427787639180248,0.3565150652373053,0.21710942918312576,0,0.5809262546393417,0,0,0,0,0.534772597855958,0.6513282875493773,0,0,1.3369314946398951,1.5197660042818804,0,0,1.069545195711916,0.5427735729578145,0,3.4855575278360496,10,12,0,-2,-0.05944393555132671,-0.06814438124069686,0.6872001142222591,-0.7831772919752928,0.47737612368548726,-0.34627365976938823,0.9318130786118984,-0.39674348418597355,-0.3472509707273836
Andy Welinski,D,ANA,27,R,2020-21,13,750000,Standard (1-way),0.07,0.02999999999999997,-0.13,0.03000000000000002,-6.757679180887371,1.2286689419795223,-0.30716723549488056,-0.30716723549488056,-8.44162188568637,1.4069369809477283,-1.0552027357107963,-0.3517342452369321,4.914675767918089,4.92427943331705,0,8.172531214528945,0,0,0,0,4.300341296928328,4.220810942843185,0,4.0862656072644725,0.6143344709897611,0.7034684904738642,0,0,2.150170648464164,2.1104054714215925,0,0,0.30716723549488056,0,0,4.0862656072644725,0,0,0,0,0,0,0,0,0,0,0,0,2.150170648464164,2.462139716658525,0,0,0,0,0,0,2,2,0,0,-1.015170237035561,-1.0353941445100439,-0.5730405067838119,-0.7685233648056391,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.40729883613233153
John Hayden,F,ARI,25,R,2020-21,29,750000,Standard (1-way),-0.08000000000000002,-0.06,0.07,-0.86,-8.43140699104163,-1.2647110486562445,-1.4754962234322853,-0.21078517477604075,-5.526770293609672,-0.9211283822682785,-0.46056419113413927,0,4.426488670296856,4.8359240069084635,0,0,0.4215703495520815,0.46056419113413927,0,0,17.705954681187425,19.113413932066784,2.9580936729663105,0,0.843140699104163,0.690846286701209,2.9580936729663105,0,0.843140699104163,0.9211283822682785,0,0,0.4215703495520815,0.46056419113413927,0,0,0.21078517477604075,0.23028209556706963,0,0,0.843140699104163,0.690846286701209,2.9580936729663105,0,1.8970665729843668,1.6119746689694876,2.9580936729663105,0,3.372562796416652,3.454231433506045,0,0,0.6323555243281223,0.690846286701209,0,0,-4,-4,0,0,-0.8365319875969641,-0.8076719610606399,-0.7778651675342343,-0.42262962557193584,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.3472509707273836
Jordan Gross,D,ARI,25,R,2020-21,7,750000,Standard (2-way),0.01,0.02000000000000001,-0.31,-1,8.449178552085215,-1.949810435096588,0,-1.299873623397725,7.37842370039128,-1.3415315818893236,0,-1.3415315818893236,6.499368116988626,6.707657909446618,0,0,0,0,0,0,3.899620870193176,4.024594745667971,0,0,0,0,0,0,2.59974724679545,2.6830631637786473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1994944935909,5.366126327557295,0,0,1.949810435096588,2.0122973728339857,0,0,-2,-2,0,0,-1.2212092405399402,-1.2407575363276984,-0.7776281019546621,-0.7926412866056943,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.2529322448699192
Kiefer Sherwood,F,COL,25,R,2020-21,16,750000,Standard (2-way),0.03000000000000002,0.05000000000000004,0.01999999999999999,-0.9,17.47779751332149,0.8525754884547069,2.5577264653641207,0,17.90175864160097,0.4366282595512432,2.183141297756216,0,7.673179396092363,7.422680412371134,22.78481012658228,0,0,0,0,0,17.05150976909414,17.46513038204973,0,0,1.2788632326820604,1.3098847786537295,0,0,0.8525754884547069,0.8732565191024864,0,0,1.2788632326820604,1.3098847786537295,0,0,0,0,0,0,0.42628774422735344,0.4366282595512432,0,0,0.42628774422735344,0.4366282595512432,0,0,2.5577264653641207,2.619769557307459,0,0,1.2788632326820604,0.8732565191024864,0,0,2,2,0,0,-1.1243399080397418,-1.1193450791273678,-0.7740721182610784,-0.7459318937524227,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.2186613844174028
Justin Dowling,F,DAL,29,L,2020-21,27,750000,Standard (2-way),0.05999999999999994,0.03000000000000002,-0.15,-0.02000000000000001,6.222470030666296,-0.802899358795651,1.0036241984945637,0.6021745190967382,5.528538520604044,-0.6910673150755055,0.9214230867673406,0.4607115433836703,5.419570671870644,5.298182748912208,0,5.850487540628386,0.20072483969891275,0,0,0,3.4123222748815167,3.6856923470693626,0,0,1.2043490381934765,1.151778858459176,0,1.9501625135427951,1.2043490381934765,1.151778858459176,0,1.9501625135427951,0.4014496793978255,0.23035577169183516,0,0,0.20072483969891275,0,0,0,8.631168107053247,9.905298182748911,0,0,8.631168107053247,8.753519324289737,0,1.9501625135427951,0.6021745190967382,0.6910673150755055,0,0,0.802899358795651,0.6910673150755055,0,1.9501625135427951,0,0,0,0,-0.8079978690077798,-0.8078828930571659,-0.3442722224965925,-0.7334149976283435,-0.5192603503412712,-0.34627365976938823,-0.37037985654197636,-0.39674348418597355,-0.3472509707273836
Teddy Blueger,F,PIT,25,L,2020-21,43,750000,Standard (1-way),-0.09000000000000002,-0.04000000000000003,0.07999999999999999,0.19999999999999996,-6.765327695560254,-0.28188865398167723,0.3758515386422363,0.09396288466055908,-2.232696601339618,0.2232696601339618,0.6698089804018854,0.4465393202679236,4.604181348367395,4.465393202679236,5.568445475638051,0,0.6577401926239136,0.4465393202679236,1.3921113689095128,0,4.9800328870096315,5.581741503349045,2.088167053364269,0,1.03359173126615,1.116348300669809,0.6960556844547564,0,1.127554615926709,1.2279831307367899,0.6960556844547564,0,0.6577401926239136,0.5581741503349045,1.3921113689095128,0,0.28188865398167723,0.2232696601339618,0.6960556844547564,0,18.792576932111814,17.41503349044902,25.05800464037123,21.55688622754491,20.014094432699086,16.18705035971223,1.3921113689095128,280.23952095808386,2.3490721165139767,2.121061771272637,0,21.55688622754491,1.409443269908386,1.3396179608037708,0,0,6,4,0,0,-0.12871250848161303,-0.10674493660494375,-0.7423053305983971,0.7847929151776636,-0.5192603503412712,4.566964823847376,-0.5564074187068156,-0.39674348418597355,0.973211191277118
Alex Formenton,F,OTT,20,L,2020-21,20,747500,Entry-Level,-0.08999999999999997,-0.03999999999999998,0.01999999999999999,-0.78,-14.757173626068226,0.750364760647537,-0.5002431737650247,0.5002431737650247,-11.653462816253514,0.9200102223358038,-0.6133401482238691,0.30667007411193453,6.753282845827833,6.133401482238692,11.428571428571429,0,1.0004863475300494,0.9200102223358038,1.6326530612244898,0,5.7527964982977835,6.440071556350627,1.6326530612244898,0,2.7513374557076355,1.8400204446716075,8.16326530612245,0,1.500729521295074,1.2266802964477381,1.6326530612244898,0,0.750364760647537,0.6133401482238691,1.6326530612244898,0,0.25012158688251235,0.30667007411193453,0,0,0.25012158688251235,0.30667007411193453,0,0,1.0004863475300494,0.30667007411193453,0,0,2.000972695060099,1.533350370559673,0,0,0.5002431737650247,0.6133401482238691,0,0,2,2,0,0,-0.9260677849457365,-0.9719457999550414,-0.7797616921708124,-0.12100295799656186,-0.5192603503412712,1.2914725014361998,-0.5564074187068156,-0.39674348418597355,0.5959362878472604
Jaret Anderson-Dolan,F,L.A,20,L,2020-21,34,747500,Entry-Level,-0.08999999999999997,-0.07,-0.00999999999999999,-0.08999999999999997,-8.644715299254138,-1.1788248135346553,-1.702746952883391,-0.26196106967436783,-7.7101271908737274,-1.1014467415533895,-1.573495345076271,-0.1573495345076271,4.846279788975805,4.720486035228813,1.8292682926829271,10.572687224669602,0.9168637438602875,0.9440972070457624,0,1.762114537444934,6.810987811533564,7.867476725381354,0,3.524229074889868,0.5239221393487357,0.4720486035228812,0,1.762114537444934,0.9168637438602875,0.9440972070457624,1.8292682926829271,0,0.26196106967436783,0.3146990690152542,0,0,0.13098053483718392,0.1573495345076271,0,0,17.289430598508275,19.35399274443813,10.975609756097562,5.286343612334801,22.266690922321267,22.973032038113555,7.3170731707317085,22.90748898678414,2.6196106967436785,2.67494208662966,0,1.762114537444934,0.5239221393487357,0.6293981380305084,0,0,-2,0,0,-2,-0.4896557749345198,-0.5019893116952487,-0.2975703033208596,-0.1933567233967275,-0.1870481923323517,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.8188446000147055
Garrett Pilon,F,WSH,22,R,2020-21,1,745000,Entry-Level,-0.06999999999999995,0.04000000000000003,-0.6,0.5,11.25,0,-5.625,0,12.32876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,6.164383561643835,0,0,11.25,12.32876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3845137346619192,-1.4425350842044118,-0.7783392986933788,-0.785924903319603,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.03002393270247398
Josh Mahura,D,ANA,22,L,2020-21,14,745000,Entry-Level,0,0.01,-0.23,0.20999999999999996,-4.978105554275179,-0.27656141968195436,-1.3828070984097718,-1.1062456787278174,-5.7766367137355585,0.2888318356867779,-1.1553273427471116,-0.5776636713735558,3.871859875547361,4.043645699614891,0,0,0.27656141968195436,0.2888318356867779,0,0,2.7656141968195436,2.8883183568677793,0,0,0.5531228393639087,0.5776636713735558,0,0,2.7656141968195436,2.599486521181001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4890527771375894,2.310654685494223,0,0,0.8296842590458631,0.8664955070603338,0,0,-4,-4,0,0,-0.9719357138928366,-0.9413606604587802,-0.724999543289623,-0.7636387224157545,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.03002393270247398
Keaton Middleton,D,COL,22,L,2020-21,3,742500,Entry-Level,-0.19000000000000009,-0.20999999999999996,0,0,-27.940298507462686,-2.1492537313432836,-4.298507462686567,0,-28.125,-2.1634615384615388,-4.3269230769230775,0,4.298507462686567,4.3269230769230775,NA,NA,0,0,NA,NA,8.597014925373134,8.653846153846155,NA,NA,0,0,NA,NA,6.447761194029851,6.490384615384616,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,2.1492537313432836,2.1634615384615388,NA,NA,0,0,NA,NA,-4,-4,0,0,-1.3500127851995292,-1.396973772954809,-0.7818952823869626,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Xavier Ouellet,D,MTL,26,L,2020-21,6,737500,Standard (2-way),-0.08000000000000007,-0.06000000000000005,-0.11,1,-2.768166089965398,-1.384083044982699,0,-0.6920415224913495,-3.6101083032490977,-2.1660649819494586,0,-0.7220216606498194,3.4602076124567476,3.6101083032490977,0,0,0,0,0,0,11.764705882352942,12.274368231046932,0,0,0,0,0,0,2.0761245674740487,2.1660649819494586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.536332179930796,5.776173285198555,0,0,0,0,0,0,0,0,0,0,-1.232442883021897,-1.256830554462975,-0.7671972164534832,-0.747153054349894,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Mathieu Joseph,F,T.B,23,L,2020-21,56,737500,Standard (1-way),-0.05000000000000004,-0.04000000000000003,0.06999999999999998,0.13,-3.6094626453133896,0.29265913340378835,-0.48776522233964714,0.48776522233964714,-3.3415518491660623,0.2088469905728789,-0.6265409717186367,0.2088469905728789,5.658076579139907,5.534445250181291,6.143344709897611,0,1.1706365336151534,1.148658448150834,0,0,7.999349646370215,8.458303118201595,0,0,1.1706365336151534,1.2530819434372733,0,0,1.1706365336151534,1.148658448150834,2.04778156996587,0,0.682871311275506,0.6265409717186367,0,0,0.48776522233964714,0.4176939811457578,0,0,4.194780912120965,4.2813633067440175,2.04778156996587,0,6.828713112755061,6.996374184191443,2.04778156996587,18.848167539267017,1.4632956670189416,1.5663524292965918,0,0,0.682871311275506,0.5221174764321972,0,18.848167539267017,10,8,0,2,-0.17571380195211528,-0.012795825352290395,-0.7366157566886632,-0.25746765476396283,-0.1870481923323517,-0.34627365976938823,-0.37037985654197636,-0.39674348418597355,0.3129801102748672
Hudson Fasching,F,ARI,24,R,2020-21,5,737500,Standard (2-way),-0.02000000000000001,-0.01999999999999996,-0.14,0,-2.536104262064107,-3.8041563930961604,5.072208524128214,-1.2680521310320536,-1.2866333095067906,-3.8598999285203712,5.146533238027162,-1.2866333095067906,8.876364917224375,9.006433166547534,0,NA,0,0,0,NA,7.608312786192321,7.7197998570407425,0,NA,0,0,0,NA,1.2680521310320536,1.2866333095067906,0,NA,3.8041563930961604,3.8598999285203712,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1.2680521310320536,1.2866333095067906,0,NA,0,0,0,NA,0,0,0,0,-1.3112117173983486,-1.349134396142726,-0.7818952823869626,-0.781650841228454,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.2529322448699192
Kenny Agostino,F,TOR,28,L,2020-21,1,737500,Standard (1-way),0.12,0.12,0,0,14.516129032258064,0,0,0,14.516129032258064,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,-1.3975807609317326,-1.456709714370955,-0.7818952823869626,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.03002393270247398
Mitchell Stephens,F,T.B,23,R,2020-21,7,737500,Standard (1-way),-0.26000000000000006,-0.2399999999999999,-0.23,0.08999999999999997,-32.61197785606442,-4.529441368897836,-3.6235530951182686,-0.9058882737795672,-26.82119205298013,-4.966887417218543,-3.9735099337748343,-0.9933774834437086,2.7176648213387016,1.9867549668874172,0,62.06896551724138,0,0,0,0,7.247106190236537,7.947019867549669,0,0,0.9058882737795672,0.9933774834437086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.176648213387015,25.827814569536425,42.023346303501945,62.06896551724138,18.117765475591344,16.887417218543046,0,0,0.9058882737795672,0.9933774834437086,0,0,0.9058882737795672,0.9933774834437086,0,0,2,2,0,0,-1.2733773428671287,-1.3142884303166409,-0.7681454787717722,-0.7157081689650119,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.441569696584848
Anthony Bitetto,D,NYR,29,L,2020-21,14,737500,Standard (2-way),-0.04999999999999999,-0.04999999999999999,0.04999999999999999,-0.08000000000000007,-14.245671887881288,-2.3742786479802143,-0.2967848309975268,-0.5935696619950536,-13.37816315696337,-2.229693859493895,0,-0.6370553884268271,3.561417971970322,3.503804636347549,0,13.186813186813186,0.2967848309975268,0.31852769421341354,0,0,6.232481450948062,6.052026190054858,14.96881496881497,0,0.5935696619950536,0.6370553884268271,0,0,0.8903544929925805,0.9555830826402407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967848309975268,2.229693859493895,0,0,0.8903544929925805,0.6370553884268271,0,13.186813186813186,-6,-6,0,0,-1.0015031942533583,-0.9903812564514085,-0.7171763791637388,-0.6473231755066274,-0.5192603503412712,-0.34627365976938823,-0.37037985654197636,-0.39674348418597355,-0.7245258741572412
Michael Bunting,F,ARI,24,L,2020-21,21,737500,Standard (2-way),0.13,0.07000000000000006,-0.1,-0.01,11.29868277141091,1.3695373056255646,0.17119216320319558,0.5135764896095867,5.817128210843038,0.40118125592020953,0,-0.20059062796010477,6.505302201721432,6.017718838803142,0,7.826086956521739,1.7119216320319557,1.4041343957207333,0,4.695652173913044,4.793380569689476,5.616537582882933,0,0,1.5407294688287603,1.6047250236808381,0,1.565217391304348,0.8559608160159778,0.8023625118404191,0,1.565217391304348,1.5407294688287603,1.0029531398005238,0,4.695652173913044,0.6847686528127823,0.20059062796010477,0,4.695652173913044,1.198345142422369,1.2035437677606284,0,1.565217391304348,0.8559608160159778,0.8023625118404191,0,0,0.17119216320319558,0.20059062796010477,0,0,0.5135764896095867,0.6017718838803142,0,0,-6,-6,0,0,-0.7048616973781812,-0.7100526330684352,-0.23664444937079185,-0.7895883851120165,0.47737612368548726,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Drake Batherson,F,OTT,22,R,2020-21,56,736666,Entry-Level,0.08000000000000002,-0.01,-0.26,0.02000000000000001,5.203722106784714,0,0.32523263167404465,0.32523263167404465,-3.8202454553843315,-0.5813416997323982,-0.41524407123742735,0.08304881424748546,7.220164423163791,7.557442096521178,0,4.882301656495205,1.1057909476917518,0.91353695672234,0,1.7436791630340018,6.63474568615051,7.723539725016148,0,3.1386224934612033,0.9756978950221339,1.1626833994647965,0,0.34873583260680036,1.6261631583702232,1.577927470702224,0,2.092414995640802,0.9756978950221339,0.6643905139798837,0,1.3949433304272014,0.4553256843436625,0.24914644274245643,0,1.046207497820401,0.32523263167404465,0.41524407123742735,0,0,0.5203722106784714,0.6643905139798837,0,0,1.8863492637094588,2.0762203561871364,0,0,1.1057909476917518,0.49829288548491285,0,2.789886660854403,12,8,0,0,0.43903644924150365,0.36152409568264143,1.665332695537355,-0.7880619343651775,1.1418004397033263,-0.34627365976938823,1.303868202941577,-0.39674348418597355,-1.5733944068744208
Joachim Blichfeld,F,S.J,21,R,2020-21,5,736666,Entry-Level,0.19,0.14999999999999997,0,0.09999999999999998,2.761795166858458,-2.761795166858458,-4.142692750287687,-2.761795166858458,0,-3.234501347708895,-4.8517520215633425,-3.234501347708895,4.142692750287687,4.8517520215633425,NA,0,1.380897583429229,1.6172506738544474,NA,0,2.761795166858458,3.234501347708895,NA,0,0,0,NA,0,1.380897583429229,1.6172506738544474,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,2.761795166858458,3.234501347708895,NA,0,0,0,NA,0,-10,-12,0,0,-1.318945263558034,-1.3732650165452933,-0.7020041820711149,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.15861351901245482
Connor Bunnaman,F,PHI,22,L,2020-21,18,736666,Entry-Level,-0.09000000000000002,-0.04999999999999999,-0.03,-0.85,-8.0421254188607,-2.010531354715175,-0.5744375299186213,-0.861656294877932,-6.246204563199444,-1.8738613689598336,-0.9369306844799168,-0.6246204563199445,4.30828147438966,4.684653422399584,0,0,0,0,0,0,8.903781713738631,9.056996616639195,8.200455580865603,0,1.4360938247965533,1.561551140799861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0842508377214,16.55244209247853,8.200455580865603,0,13.786500718046913,14.990890951678669,0,0,1.723312589755864,1.249240912639889,0,0,0.28721876495931065,0.3123102281599722,0,0,-2,-2,0,0,-0.9880361569752852,-0.9808893166077413,-0.7773910363750899,-0.5261229862076158,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.5358884224423124
Victor Mete,D,OTT,22,L,2020-21,28,735000,Standard (1-way),-0.01,-0.01,0.18000000000000002,-0.05000000000000004,-2.8483158767236834,1.2207068043101499,0.6781704468389722,0.5425363574711778,-2.2416870770891277,0.747229025696376,0.2988916102785504,0.1494458051392752,2.712681787355889,2.8394702976462285,0,5.413533834586467,0.13563408936779445,0.1494458051392752,0,0,2.5770476979880943,2.6900244925069536,2.719033232628399,0,0.949438625574561,0.8966748308356511,2.719033232628399,0,1.3563408936779444,1.3450122462534768,2.719033232628399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747193127872806,4.33392834903898,0,32.4812030075188,0.5425363574711778,0.5977832205571008,0,0,-8,-8,0,0,-0.5210899733335862,-0.4509437685359714,-0.6242466719714176,-0.3899635795895826,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.7845737395621892
Kole Sherwood,F,CBJ,23,R,2020-21,6,735000,Standard (2-way),0.03000000000000002,0.02000000000000001,0,-0.75,-2.897773007781057,-1.931848671854038,-1.931848671854038,-0.965924335927019,-2.914193200215866,-1.9427954668105774,-1.9427954668105774,-0.9713977334052887,6.761470351489133,6.799784133837021,NA,0,0,0,NA,0,21.25033539039442,21.37075013491635,NA,0,0.965924335927019,0.9713977334052887,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.965924335927019,0.9713977334052887,NA,0,-2,-2,0,0,-1.2816109027871387,-1.3108291455736154,-0.7802358233299568,-0.7941677373525332,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.15861351901245482
